duration,x^0,x^1,x^2,x^3,x^4,x^5,x^6,x^7,y^0,y^1,y^2,y^3,y^4,y^5,y^6,y^7,z^0,z^1,z^2,z^3,z^4,z^5,z^6,z^7,yaw^0,yaw^1,yaw^2,yaw^3,yaw^4,yaw^5,yaw^6,yaw^7,
1.050000,-0.000000,-0.000000,0.000000,-0.000000,0.920026,-0.422340,-0.330856,0.184893,0.000000,0.000000,0.000000,0.000000,-1.744955,1.466385,0.107648,-0.241898,-0.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
0.710000,0.396058,0.894227,0.119992,-0.586486,-0.088449,0.767387,-0.773090,0.263071,-0.445604,-0.612863,0.911690,1.039347,-0.529285,-1.547152,1.745699,-0.571604,-0.000000,-0.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,-0.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,
0.620000,0.922409,0.425073,-0.600265,-0.163456,-0.012079,0.048394,0.109938,-0.056099,-0.291165,0.907237,0.475640,-0.850786,0.203164,0.237818,-0.290108,0.089385,-0.000000,-0.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,-0.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,
0.700000,0.923174,-0.445386,-0.681064,0.226528,0.293440,-0.024556,-0.189761,0.072613,0.289869,0.761361,-0.542497,-0.353305,0.033131,-0.064765,0.204595,-0.075444,-0.000000,-0.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,-0.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,
0.560000,0.405364,-0.824318,0.145994,0.236280,-0.316513,-0.076369,0.161451,-0.038856,0.450742,-0.405601,-0.938606,0.191636,0.406421,0.022041,-0.156184,0.041741,-0.000000,-0.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,-0.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,
0.560000,0.000000,-0.653437,0.006528,-0.278838,-0.009882,0.210256,0.007652,-0.046424,-0.000000,-1.022815,0.004635,0.766214,-0.009612,-0.227820,0.010297,0.033832,-0.000000,-0.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,-0.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,
0.700000,-0.402804,-0.819502,-0.153667,0.225485,0.328474,-0.067674,-0.179055,0.077019,-0.449354,-0.404841,0.928017,0.182856,-0.389212,0.025680,0.151744,-0.071433,-0.000000,-0.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,-0.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,
0.620000,-0.921641,-0.450881,0.680424,0.232540,-0.310404,0.002174,0.141404,-0.059298,-0.292459,0.754204,0.550198,-0.340434,-0.021604,-0.127445,-0.090970,0.087928,-0.000000,-0.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,-0.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,
0.710000,-0.923935,0.420855,0.601548,-0.161567,-0.081802,0.262784,-0.545706,0.268095,0.288570,0.914063,-0.469038,-0.862775,-0.021590,-0.157597,1.100101,-0.574822,-0.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
1.050000,-0.398611,0.897146,-0.113795,-0.591021,-0.738297,1.796361,-1.037861,0.186073,0.447039,-0.612433,-0.920711,1.043736,2.083553,-3.477598,1.679375,-0.242953,-0.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
