duration,x^0,x^1,x^2,x^3,x^4,x^5,x^6,x^7,y^0,y^1,y^2,y^3,y^4,y^5,y^6,y^7,z^0,z^1,z^2,z^3,z^4,z^5,z^6,z^7,yaw^0,yaw^1,yaw^2,yaw^3,yaw^4,yaw^5,yaw^6,yaw^7,
0.707953,-0.000000,-0.000000,-0.000000,-0.000000,4.182788,-2.046681,-4.674042,3.340950,-0.000000,-0.000000,0.000000,0.000000,-5.947132,4.580462,4.841323,-4.216143,-0.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
0.729963,0.396058,1.323091,0.181646,-2.208751,-0.481602,4.460308,-3.906179,1.142246,-0.445604,-1.237605,0.864990,3.404247,-0.333618,-6.712186,6.397960,-1.894816,-0.000000,-0.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,-0.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,
0.901758,0.922409,-0.007605,-0.510725,1.115808,-0.246740,-0.771969,0.500478,-0.084373,-0.291165,1.368624,0.147059,-2.393965,1.041365,1.394413,-1.251212,0.279357,-0.000000,-0.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,-0.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,
0.857985,0.923174,-0.009741,-0.449194,-0.664484,0.178101,0.435342,-0.120659,-0.028902,0.289869,0.033472,0.064295,0.816707,-0.715596,-0.519873,0.638082,-0.163768,-0.000000,-0.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,-0.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,
0.803273,0.405364,-1.035766,0.113797,1.079239,0.071046,-0.639068,-0.304321,0.276817,0.450742,0.053687,-0.690038,-0.512046,0.484637,0.242420,-0.331110,0.106011,-0.000000,-0.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,-0.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,
0.574037,0.000000,-0.036989,-0.279140,-1.936947,-0.419779,1.644679,1.250683,-1.211724,0.000000,-1.001722,-0.114536,0.721766,0.177228,0.083805,0.267065,-0.347441,-0.000000,-0.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,-0.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,
0.357352,-0.402804,-1.532686,-0.882724,2.645236,2.459756,-2.429076,-3.629257,3.337752,-0.449354,-0.227263,1.617538,1.094774,-0.561719,-1.404218,-1.117782,1.692992,-0.000000,-0.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,-0.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,
0.412777,-0.921641,-0.977486,2.250010,1.651991,-3.507330,-1.237129,4.640620,-2.288209,-0.292459,1.116770,1.653746,-1.555308,-2.501222,0.714289,3.203517,-2.021242,-0.000000,-0.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,-0.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,
0.507896,-0.923935,0.812602,1.285076,-2.044254,0.112032,2.229084,-2.451355,0.943734,0.288570,1.247399,-1.440520,-2.015655,2.245543,1.240035,-2.109661,0.628386,-0.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
1.206640,-0.398611,0.952642,-0.512859,-0.291912,0.226407,0.090976,-0.073563,0.006190,0.447039,-0.538662,-1.071402,1.680391,0.539521,-2.026295,1.197665,-0.227293,-0.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
