duration,x^0,x^1,x^2,x^3,x^4,x^5,x^6,x^7,y^0,y^1,y^2,y^3,y^4,y^5,y^6,y^7,z^0,z^1,z^2,z^3,z^4,z^5,z^6,z^7,yaw^0,yaw^1,yaw^2,yaw^3,yaw^4,yaw^5,yaw^6,yaw^7,
0.229039,0.250000,0.000000,-1.469860,0.000011,1.441270,-0.000632,-0.592608,0.106553,-0.000000,0.857274,0.000005,-1.680004,-0.000096,0.986701,-0.001742,-0.259863,-0.000000,-0.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,-0.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,
0.229039,0.176777,-0.606184,-1.039340,1.187939,1.019064,-0.698188,-0.416322,0.257159,0.176777,0.606184,-1.039349,-1.187939,1.019021,0.698434,-0.424954,-0.102807,-0.000000,-0.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,-0.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,
0.229039,0.000000,-0.857273,-0.000006,1.680014,0.000096,-0.986479,0.001032,0.260567,0.250000,-0.000001,-1.469849,-0.000009,1.440886,0.002134,-0.601794,0.117820,-0.000000,-0.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,-0.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,
0.229039,-0.176777,-0.606185,1.039349,1.187952,-1.019344,-0.695000,0.412232,0.118693,0.176777,-0.606183,-1.039348,1.187935,1.019132,-0.697311,-0.420567,0.262736,-0.000000,-0.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,-0.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,
0.229039,-0.250000,0.000001,1.469851,-0.000009,-1.441128,0.000136,0.593742,-0.107680,-0.000000,-0.857274,0.000004,1.680008,0.000038,-0.987169,0.004103,0.257074,-0.000000,-0.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,-0.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,
0.229039,-0.176777,0.606184,1.039345,-1.187934,-1.019028,0.696596,0.423174,-0.265750,-0.176777,-0.606184,1.039343,1.187931,-1.018628,-0.701384,0.435147,0.090076,-0.000000,-0.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,-0.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,
0.229039,0.000000,0.857274,0.000001,-1.680000,-0.000032,0.986731,-0.002503,-0.258961,-0.250000,0.000000,1.469855,0.000002,-1.441149,-0.000431,0.596219,-0.110384,-0.000000,-0.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,-0.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,
0.229039,0.176777,0.606184,-1.039343,-1.187948,1.018979,0.697873,-0.422090,-0.106469,-0.176777,0.606184,1.039342,-1.187936,-1.019004,0.697102,0.420864,-0.262680,-0.000000,-0.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,-0.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,
