duration,cx0,cx1,cx2,cx3,cx4,cx5,cx6,cx7,cx8,cy0,cy1,cy2,cy3,cy4,cy5,cy6,cy7,cy8
0.607546329,-0.000000000,-0.000000000,0.000000000,-0.000000000,-0.000000000,4.067986965,-7.428177834,4.914015293,-1.157766700,-0.000000000,-0.000000000,0.000000000,-0.000000000,-0.000000000,-6.011514664,11.505086899,-7.799094200,1.859917402
0.519053936,0.396057993,0.774756253,0.024860175,-0.454024673,-0.072382107,0.687947273,-0.705241740,0.337544501,-0.067108735,-0.445603997,-0.633384407,0.553176165,0.731895983,-0.136034220,-1.126622915,1.225383282,-0.567777634,0.107802734
0.428694308,0.922408998,0.171048492,-0.178221270,0.049044572,-0.044123251,0.000653947,-0.005266625,0.011017165,-0.003388007,-0.291164994,0.604307413,0.097084932,-0.228773072,0.132880390,-0.002249771,-0.018941358,-0.008717660,0.005443157
0.501624644,0.923174024,-0.225912228,-0.317364484,-0.048654743,0.053591873,0.043892421,-0.026687346,0.003933683,-0.000609209,0.289869010,0.586587131,-0.176943257,-0.158413336,-0.162319973,-0.019975247,0.133870929,-0.042901024,0.000967796
0.296327114,0.405364007,-0.419562131,-0.013126042,0.035963062,-0.003923932,-0.004706365,-0.000647809,0.000648123,-0.000008910,0.450742006,-0.284163952,-0.241351128,0.045895301,0.038004287,-0.004831211,-0.005984629,0.001675032,0.000014306
0.317449093,0.000000000,-0.403415769,0.031904224,-0.021597790,-0.019904023,0.006408449,0.005554085,-0.001753347,0.000000177,0.000000000,-0.562836528,0.025081877,0.109832242,-0.021459986,-0.006760096,0.009180558,-0.002388077,-0.000003963
0.411279261,-0.402803987,-0.558292031,-0.070049293,0.027389731,0.096058965,0.010537351,-0.031599730,0.007075706,0.000042297,-0.449353993,-0.342655599,0.412353516,0.122210421,-0.003978705,-0.007050587,-0.036563646,0.012714111,-0.000134535
0.307858646,-0.921640992,-0.238805607,0.207105130,0.056630563,-0.023433013,-0.006980359,0.003913303,-0.000867226,0.000143207,-0.292459011,0.498568684,0.223777711,-0.108218737,-0.047754638,0.009040074,0.006665137,-0.000558802,-0.000490441
0.408579886,-0.923934996,0.312172800,0.371813029,-0.119154796,-0.061936062,0.012651707,0.021089016,-0.015288926,0.003977237,0.288569987,0.673942685,-0.391897887,-0.286492586,0.135061011,0.086073793,-0.097514361,0.052909438,-0.013613030
0.820473790,-0.398611009,1.134940624,-0.500516117,-1.060711622,0.991147101,-0.747856736,1.738899827,-1.647859573,0.490567505,0.447039008,-0.647299051,-1.262392640,2.054415464,0.026549375,2.218784094,-7.347724915,6.189960480,-1.679331422
