duration,x^0,x^1,x^2,x^3,x^4,x^5,x^6,x^7,y^0,y^1,y^2,y^3,y^4,y^5,y^6,y^7,z^0,z^1,z^2,z^3,z^4,z^5,z^6,z^7,yaw^0,yaw^1,yaw^2,yaw^3,yaw^4,yaw^5,yaw^6,yaw^7,
0.290000,0.000003,0.000006,0.000003,0.000000,242.947037,-522.379883,-959.124878,2314.094971,-0.700000,-0.000000,-0.000000,-0.000000,-1.875439,11.512557,-19.315508,6.610812,-0.499989,0.000012,0.000004,0.000006,156.526352,-344.432709,-459.039307,1263.349243,-0.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
0.290000,0.475526,3.059238,-6.891421,-52.493073,32.466324,664.197510,-1748.264038,1385.168457,-0.699999,0.013986,0.096979,-0.278673,-2.219256,-0.913016,36.455238,-55.246468,-0.154520,2.700599,0.695933,-19.267015,15.658116,294.386108,-1430.234131,1874.640625,-0.000000,-0.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,
0.290000,0.293894,-3.273599,0.000005,33.884975,-49.488277,-173.891357,510.828796,-359.564178,-0.700000,-0.030261,-0.000002,0.485100,-4.544866,30.424894,-71.434105,53.197048,0.404516,0.385601,-7.357466,12.898766,224.329605,-1162.510254,2019.165161,-1222.729858,-0.000000,-0.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,
0.290000,-0.293893,-0.912413,0.804490,-9.603433,33.626324,67.415802,-274.806396,213.798798,-0.700000,0.067082,0.261808,-0.874896,-5.115708,0.178797,36.984756,-36.626553,0.404504,-0.095662,-4.912951,-22.326067,40.688900,183.328644,-498.927979,344.280396,-0.000000,-0.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,
0.290000,-0.475527,0.304113,5.913840,4.981392,-33.008492,-34.400158,153.550537,-109.126381,-0.700000,-0.191902,-0.690961,2.314857,10.536335,-0.145741,-37.325882,30.629047,-0.154508,-2.831980,2.803294,20.909117,-29.149559,-77.597137,196.281235,-123.753990,-0.000000,-0.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,
0.700000,-0.000000,1.989560,-3.208367,-14.355286,17.632505,39.868896,-68.557915,27.135345,-0.700000,0.682292,3.963449,3.790116,-10.614597,-10.993446,24.859238,-10.298638,-0.500000,0.381708,2.853419,-13.057357,0.286714,45.255020,-55.299088,19.966385,-0.000000,-0.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,
0.290000,0.000005,1.661978,4.097559,-11.902164,-20.987045,31.294962,63.899242,-84.184845,0.700000,0.628926,-3.809873,4.191232,9.987646,-12.557817,-25.606003,35.649200,-0.499996,0.582783,2.811901,-2.069223,-8.060925,18.373217,42.791924,-90.762878,-0.000000,-0.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,
0.290000,0.475491,0.530319,-6.061587,0.400525,32.917000,-4.961381,-112.522636,52.267792,0.700000,-0.159771,0.632505,1.550720,-10.090474,5.842353,46.792934,-76.132027,-0.154528,1.703443,2.056227,2.436786,-4.805369,-68.101006,-138.652237,515.649658,-0.000000,-0.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,
0.290000,0.293932,-1.014525,0.000105,-7.535983,-73.793236,230.865677,-61.277763,-144.800629,0.699999,0.079411,-0.000002,-1.262395,-7.560977,55.115894,-107.341881,69.787170,0.404527,1.074882,-7.357434,-0.394026,162.808899,-636.363281,935.791870,-500.097778,-0.000000,-0.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,
0.290000,-0.293900,-3.307570,-0.224718,35.286533,38.382755,-9.331631,-899.506897,1267.171753,0.700000,-0.058040,0.146494,1.235781,-3.312967,-9.368039,38.597702,-34.433643,0.404507,-0.479123,-3.010462,-14.056346,4.597393,47.177505,194.618622,-400.452240,-0.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
0.290000,-0.475530,3.085640,6.717530,-53.112759,-243.313217,1876.633057,-3730.805176,2330.546631,0.700005,0.015871,-0.123170,-0.182584,4.089462,-12.542709,11.108460,2.297517,-0.154475,-2.927032,1.984760,26.751192,84.994965,-932.268616,2102.510742,-1482.008545,-0.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
