duration,x^0,x^1,x^2,x^3,x^4,x^5,x^6,x^7,y^0,y^1,y^2,y^3,y^4,y^5,y^6,y^7,z^0,z^1,z^2,z^3,z^4,z^5,z^6,z^7,yaw^0,yaw^1,yaw^2,yaw^3,yaw^4,yaw^5,yaw^6,yaw^7,
0.395109,0.000000,2.034455,1.503778,-1.519052,-13.122087,-1.242205,30.657019,-19.807051,-2.200000,-0.000858,3.334744,0.007964,-8.098589,-0.018623,15.525628,-10.375485,-0.000000,-0.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,-0.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,
0.395109,0.700000,0.366178,-6.152054,-3.272254,13.452766,6.501479,-24.123329,12.560781,-1.833333,1.258333,-0.675454,-2.517694,5.821669,2.772829,-13.167642,7.815248,-0.000000,-0.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,-0.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,
0.395109,-0.000000,-2.975650,0.301552,9.093480,-3.075170,-9.508904,10.619704,-4.099075,-1.466667,0.767042,0.270195,1.433900,-2.662985,-2.820859,8.448811,-4.727426,-0.000000,-0.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,-0.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,
0.395109,-0.700000,0.108414,5.388101,-1.006422,-5.841063,2.230875,-0.716095,1.126147,-1.100000,1.013575,-0.131786,-0.788127,1.342907,1.709752,-4.626715,2.522019,-0.000000,-0.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,-0.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,
0.395109,0.000000,2.714181,0.066017,-6.677969,-0.679522,4.224614,2.397671,-2.688248,-0.733333,0.879856,0.065113,0.446996,-0.668935,-0.990008,2.348614,-1.203098,-0.000000,-0.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,-0.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,
0.395109,0.700000,0.052895,-5.547357,-0.491973,7.477345,1.097277,-5.040431,1.219013,-0.366667,0.958625,-0.026977,-0.284611,0.277630,0.633597,-0.979814,0.354432,-0.000000,-0.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,-0.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,
0.395109,-0.000000,-2.841328,-0.045969,7.860359,0.473346,-6.856607,-1.673616,3.879761,-0.000000,0.902547,-0.000000,0.236855,0.000045,-0.527800,0.000605,0.353659,-0.000000,-0.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,-0.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,
0.395109,-0.700000,0.091516,5.657915,-0.850979,-8.615822,1.893849,9.056643,-6.420468,0.366667,0.958624,0.026978,-0.284611,-0.277634,0.633217,0.979706,-1.203686,-0.000000,-0.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,-0.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,
0.395109,0.000000,2.621249,-0.240398,-5.815534,2.471918,2.315417,-8.700644,7.398323,0.733333,0.879857,-0.065112,0.447001,0.668919,-0.990366,-2.348768,2.522030,-0.000000,-0.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,-0.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,
0.395109,0.700000,0.294052,-5.074757,-2.716867,2.644089,5.944060,11.760352,-15.164937,1.100000,1.013576,0.131785,-0.788140,-1.342699,1.708762,4.629255,-4.729544,-0.000000,-0.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,-0.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,
