duration,cx0,cx1,cx2,cx3,cx4,cx5,cx6,cx7,cx8,cy0,cy1,cy2,cy3,cy4,cy5,cy6,cy7,cy8
0.411529005,-0.000000000,0.283906370,-0.000197773,0.141689435,0.000373150,-0.031705268,-0.000196192,0.002187684,0.000000600,0.000000000,-0.582165241,0.000643081,0.142670959,-0.000481049,-0.006147569,0.000174524,-0.000298695,-0.000000004
0.378647655,0.396057993,0.520488203,0.129588202,-0.078822516,-0.060550731,0.008634923,0.009177896,-0.002164390,-0.000000564,-0.445603997,-0.171664819,0.305310994,0.056322854,-0.027991315,-0.007501134,-0.001161596,0.001123848,0.000000175
0.401077688,0.922408998,0.406832755,-0.327208579,-0.150818050,0.056017697,0.024296090,-0.008453971,0.000099025,0.000000060,-0.291164994,0.486564368,0.266473413,-0.136126101,-0.054853000,0.012190023,0.009472434,-0.002686454,-0.000000703
0.374287754,0.923174024,-0.377497792,-0.283315539,0.122395746,0.041074891,-0.017233064,-0.005122357,0.001887627,0.000000463,0.289869010,0.457918942,-0.229449794,-0.112359710,0.041036837,0.008897482,-0.006173701,0.001002747,0.000000185
0.418454587,0.405364007,-0.577251911,0.151001692,0.109013617,-0.087218881,-0.014499133,0.015817115,-0.002225760,-0.000000735,0.450742006,-0.178261563,-0.378573239,0.073217906,0.043788482,-0.012362207,0.001659030,-0.000210407,-0.000000012
0.416561097,0.000000000,-0.288948953,0.000231021,-0.144474551,-0.000403458,0.032874193,0.000210472,-0.002292052,-0.000000650,-0.000000000,-0.591242671,0.000649943,0.148530751,-0.000493176,-0.006673788,0.000180819,-0.000305863,-0.000000007
0.374160737,-0.402803987,-0.515520751,-0.122523271,0.077252991,0.056535915,-0.008205013,-0.008320157,0.001942750,0.000000503,-0.449353993,-0.162350580,0.300797909,0.052705754,-0.027243972,-0.007024094,-0.001028392,0.001038196,0.000000154
0.401077002,-0.921640992,-0.407344222,0.324503928,0.151460737,-0.054476295,-0.024487786,0.008026208,0.000023462,-0.000000046,-0.292459011,0.487050354,0.266109675,-0.136391506,-0.054717429,0.012197467,0.009466713,-0.002685578,-0.000000702
0.378761560,-0.923934996,0.381543547,0.292547613,-0.126312524,-0.044303708,0.018149016,0.005805774,-0.002105199,-0.000000524,0.288569987,0.462933838,-0.235271260,-0.116212301,0.043128241,0.009435788,-0.006629635,0.001084149,0.000000205
0.413440675,-0.398611009,0.569057643,-0.152344525,-0.103570275,0.084909849,0.013552034,-0.015123355,0.002128924,0.000000687,0.447039008,-0.184190601,-0.366330147,0.072862558,0.040918157,-0.011722218,0.001630482,-0.000207247,-0.000000010
