duration,cx0,cx1,cx2,cx3,cx4,cx5,cx6,cx7,cx8,cy0,cy1,cy2,cy3,cy4,cy5,cy6,cy7,cy8
0.611874878,-0.000000000,0.283906370,-0.000197735,0.141689405,0.000373124,-0.031705257,-0.000196180,0.002187679,0.000000601,0.000000000,-0.582165241,0.000643077,0.142670944,-0.000481041,-0.006147568,0.000174521,-0.000298695,-0.000000004
0.562985837,0.396057993,0.520488203,0.129588202,-0.078822508,-0.060550727,0.008634919,0.009177896,-0.002164391,-0.000000563,-0.445603997,-0.171664849,0.305311024,0.056322861,-0.027991325,-0.007501131,-0.001161600,0.001123851,0.000000174
0.596335530,0.922408998,0.406832755,-0.327208549,-0.150818065,0.056017667,0.024296101,-0.008453972,0.000099027,0.000000059,-0.291164994,0.486564398,0.266473413,-0.136126101,-0.054852992,0.012190014,0.009472441,-0.002686459,-0.000000702
0.556503356,0.923174024,-0.377497792,-0.283315510,0.122395732,0.041074902,-0.017233066,-0.005122356,0.001887623,0.000000465,0.289869010,0.457918942,-0.229449779,-0.112359695,0.041036822,0.008897482,-0.006173700,0.001002748,0.000000184
0.622172058,0.405364007,-0.577251911,0.151001692,0.109013610,-0.087218888,-0.014499119,0.015817104,-0.002225752,-0.000000737,0.450742006,-0.178261563,-0.378573239,0.073217899,0.043788485,-0.012362208,0.001659034,-0.000210411,-0.000000011
0.619356751,0.000000000,-0.288948983,0.000231013,-0.144474551,-0.000403446,0.032874189,0.000210475,-0.002292058,-0.000000647,-0.000000000,-0.591242671,0.000649943,0.148530766,-0.000493180,-0.006673790,0.000180817,-0.000305859,-0.000000008
0.556314528,-0.402803987,-0.515520751,-0.122523248,0.077252984,0.056535900,-0.008204999,-0.008320169,0.001942757,0.000000502,-0.449353993,-0.162350580,0.300797939,0.052705750,-0.027243970,-0.007024101,-0.001028381,0.001038189,0.000000156
0.596334517,-0.921640992,-0.407344252,0.324503928,0.151460752,-0.054476291,-0.024487780,0.008026192,0.000023472,-0.000000048,-0.292459011,0.487050354,0.266109705,-0.136391521,-0.054717433,0.012197472,0.009466712,-0.002685579,-0.000000702
0.563155174,-0.923934996,0.381543547,0.292547584,-0.126312509,-0.044303708,0.018149015,0.005805776,-0.002105198,-0.000000525,0.288569987,0.462933809,-0.235271260,-0.116212286,0.043128237,0.009435792,-0.006629643,0.001084154,0.000000203
0.614717245,-0.398611009,0.569057703,-0.152344540,-0.103570290,0.084909879,0.013552024,-0.015123351,0.002128919,0.000000689,0.447039008,-0.184190571,-0.366330147,0.072862566,0.040918160,-0.011722225,0.001630490,-0.000207251,-0.000000009
