duration,cx0,cx1,cx2,cx3,cx4,cx5,cx6,cx7,cx8,cy0,cy1,cy2,cy3,cy4,cy5,cy6,cy7,cy8,cz0,cz1,cz2,cz3,cz4,cz5,cz6,cz7,cz8
1.200000048,-0.899999976,0.000000000,0.000000000,0.000000000,26.283161163,-72.850151062,66.980995178,-20.414009094,0.000000000,-0.200000003,0.000000000,0.000000000,0.000000000,4.588292122,-12.378617287,11.148720741,-3.358396530,0.000000000,-0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
0.410533607,-0.899999976,-0.044535443,0.610746026,0.070504449,-0.291509241,-0.022848178,0.105256841,-0.027608180,-0.000006314,-0.200000003,-0.053493556,0.052443411,-0.000097876,0.005544450,-0.006594758,0.002198363,-0.000000002,-0.000000032,-0.000000000,-0.000000000,-0.000000000,-0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
0.373591214,-0.500000000,0.497254610,-0.129497021,-0.139806777,0.141529620,0.017832402,-0.050043486,0.012727929,0.000002710,-0.200000003,0.048679870,0.043429699,0.000073662,0.003801891,0.004116728,0.001246339,-0.001347894,-0.000000293,-0.000000000,-0.000000000,-0.000000000,-0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
0.290291131,-0.150000006,0.204340696,-0.002841084,0.023173768,-0.027083132,-0.004248794,0.008607651,-0.001948894,-0.000000197,-0.100000001,0.131777778,0.059176110,0.016036740,-0.001500530,-0.004738562,-0.001803236,0.001051657,0.000000048,-0.000000000,-0.000000000,-0.000000000,-0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
0.354494035,0.050000001,0.215664729,-0.074747458,-0.043188393,0.027936991,0.017539583,-0.016705526,0.003499253,0.000000836,0.100000001,0.323716611,0.068500742,-0.066660158,-0.034314800,0.017740548,0.018428912,-0.007410594,-0.000001279,-0.000000000,-0.000000000,-0.000000000,-0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
0.371753991,0.180000007,0.063255668,-0.042197391,0.037327003,-0.015016010,-0.011623175,0.010383228,-0.002128902,-0.000000429,0.419999987,0.284058660,-0.043096546,0.095287450,0.086307734,-0.034741607,-0.044502504,0.016683077,0.000003730,-0.000000000,-0.000000000,-0.000000000,-0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
0.328426957,0.219999999,0.017718172,-0.019913943,-0.004026710,0.004918926,0.003200497,-0.002152954,0.000255970,0.000000043,0.779999971,0.446185142,0.075010918,-0.146752194,-0.104025953,0.026263544,0.034392353,-0.011071656,-0.000002104,-0.000000000,-0.000000000,-0.000000000,-0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
0.328426957,0.219999999,-0.009637242,0.002606728,0.013556259,-0.002410922,-0.004340241,-0.000359838,0.000585219,0.000000037,1.100000024,-0.000000000,-0.443444341,0.000000715,0.155521825,-0.000007852,-0.043144062,0.011071547,0.000002114,-0.000000000,-0.000000000,-0.000000000,-0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
0.371753991,0.219999999,0.007739970,-0.009864835,-0.037999954,-0.014814569,0.010767355,0.007857290,-0.003684627,-0.000000622,0.779999971,-0.505047202,0.096107692,0.212828934,-0.170769602,-0.048774458,0.072341472,-0.016682962,-0.000003883,-0.000000000,-0.000000000,-0.000000000,-0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
0.354494035,0.180000007,-0.104954548,-0.058753222,0.033438459,0.023048643,-0.015380614,-0.013486658,0.006086529,0.000001407,0.419999987,-0.270870239,-0.039187636,-0.082620524,0.071358785,0.027376182,-0.033468746,0.007410726,0.000001476,-0.000000000,-0.000000000,-0.000000000,-0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
0.290291131,0.050000001,-0.118867502,-0.032452971,-0.046565566,-0.019348308,0.011634646,0.008787898,-0.003187904,-0.000000302,0.100000001,-0.265087843,0.045935132,0.036604743,-0.015429597,-0.006530392,0.005559717,-0.001051658,-0.000000096,-0.000000000,-0.000000000,-0.000000000,-0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
0.373591214,-0.150000006,-0.401890516,-0.177266806,0.120541610,0.161971673,-0.009201352,-0.061469954,0.017311543,0.000003799,-0.100000001,-0.169591889,0.098010406,-0.034182359,-0.004116315,0.016725898,-0.008193929,0.001347855,0.000000331,-0.000000000,-0.000000000,-0.000000000,-0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
1.200000048,-0.500000000,-0.130178243,5.218260765,1.760817051,-56.622283936,109.072059631,-80.630699158,21.332071304,0.000000000,-0.200000003,-0.156363010,0.448080570,-0.002444405,-1.343768716,1.910611033,-1.082364440,0.226248279,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
