duration,cx0,cx1,cx2,cx3,cx4,cx5,cx6,cx7,cx8,cy0,cy1,cy2,cy3,cy4,cy5,cy6,cy7,cy8
0.255761236,-0.000047720,-0.000019755,-0.000014190,-0.000000906,-0.000000000,4.056198597,-7.392757893,4.880159378,-1.147510171,0.000078688,0.000038408,0.000006061,0.000002011,0.000000000,-5.617350101,10.601138115,-7.115120411,1.685656905
0.235325798,0.396073610,0.833162129,0.020036312,-0.582779884,-0.093539663,0.933148682,-0.935629785,0.437640280,-0.085687220,-0.445643783,-0.736638010,0.528656304,0.947834611,-0.073765792,-1.425609231,1.445482135,-0.657397330,0.125868902
0.249265850,0.922405601,0.191350937,-0.225865215,0.214960754,-0.179938108,-0.057960659,0.051305294,0.017533856,-0.010627151,-0.291143328,0.867718995,0.083798416,-0.777163923,0.355418205,0.173897102,-0.118603013,-0.019690938,0.015612120
0.232616156,0.923180580,-0.260838777,-0.348325789,-0.032279477,0.128644615,0.038985141,-0.057966687,0.014798638,-0.000829285,0.289862871,0.252478182,-0.114601575,0.159714863,-0.114123560,-0.087865390,0.084657893,-0.020587396,0.001218664
0.260065407,0.405361086,-0.665999413,0.168231204,0.257584929,-0.134402826,-0.073678516,0.049723379,-0.006709848,-0.000113926,0.450748533,-0.022111984,-0.408983499,-0.188091382,0.126806647,0.091895081,-0.058249127,0.007831276,0.000166673
0.258888632,0.000001405,-0.211347938,-0.000453972,-0.260006368,0.000231587,0.075660832,0.000424615,-0.007419670,0.000107499,-0.000003954,-0.727731645,0.001889502,0.351709574,-0.001662622,-0.081954546,-0.000042116,0.008590939,-0.000158326
0.232537225,-0.402805388,-0.594231427,-0.136274204,0.182873666,0.086402141,-0.044149145,-0.022409311,0.008129815,0.000826072,-0.449352860,-0.023915904,0.325014919,-0.132986739,-0.079714492,0.055599257,0.024743671,-0.010637986,-0.001211094
0.249265403,-0.921638906,-0.283243716,0.398692846,-0.037435513,-0.169151962,0.022458915,0.122833773,-0.066990271,0.010542396,-0.292459905,0.268619597,0.135150343,0.195686340,0.148312137,-0.076629177,-0.178809509,0.104168281,-0.015462830
0.235396579,-0.923937142,0.179367900,0.202414706,0.179334387,0.142331958,-0.286610067,0.269902229,-0.246609047,0.085199885,0.288570344,0.820346951,-0.072950967,-0.651506841,-0.281140268,0.486946166,-0.365603268,0.347338349,-0.124974251
0.256949335,-0.398611128,0.909508049,-0.019491538,-0.753716826,0.128467321,-2.099358082,5.417307854,-4.342813015,1.158673763,0.447028548,-0.798962474,-0.636340499,1.222054958,0.110998355,2.995613337,-8.065372467,6.424578667,-1.699553251
