duration,cx0,cx1,cx2,cx3,cx4,cx5,cx6,cx7,cx8,cy0,cy1,cy2,cy3,cy4,cy5,cy6,cy7,cy8,cz0,cz1,cz2,cz3,cz4,cz5,cz6,cz7,cz8
0.502028584,-0.000000000,-0.000000000,-0.000000000,0.000000000,0.000000000,5.784785748,-10.839479446,7.239942074,-1.709720254,-0.699999988,-0.000000000,-0.000000000,-0.000000000,-0.000000000,-0.018408151,0.041826643,-0.031270944,0.007852449,-0.500000000,-0.000000000,-0.000000000,0.000000000,0.000000000,3.342294693,-6.012426853,3.936815739,-0.921191931
0.502028584,0.475528270,0.888885379,-0.577715695,-1.288090229,0.049294289,2.056349993,-2.054770231,0.916619480,-0.172208697,-0.699999988,0.002842107,0.006496941,-0.002294454,-0.009452630,-0.007427706,0.015343128,-0.006297935,0.000790549,-0.154508486,0.825086117,0.116297819,-0.623791754,-0.169817656,1.055641770,-1.027583957,0.475974172,-0.092789397
0.502028525,0.293892592,-0.941843987,0.022891441,0.815176785,-0.463435978,-0.161922008,0.141627654,0.017081417,-0.017360553,-0.699999988,-0.011698809,-0.011353616,0.016323507,0.018466417,-0.005676372,-0.009365900,0.003224468,0.000080306,0.404508531,0.209244445,-0.233971700,0.164564416,-0.141530946,-0.038496435,0.030467778,0.019074485,-0.009352111
0.502028584,-0.293892682,-0.283433437,0.065614790,-0.199575663,0.233979747,0.125254273,-0.164138854,0.042403113,-0.001739521,-0.699999988,0.027066609,0.021125566,-0.036539081,-0.031926204,0.010109326,0.015164866,-0.005007803,0.000006722,0.404508471,-0.282100499,-0.378706783,-0.033279404,0.135962814,0.048576072,-0.065151744,0.016621452,-0.000938927
0.502028584,-0.475528240,0.109332040,0.502985120,0.092804939,-0.239489064,-0.061460558,0.090086594,-0.018567663,-0.000163077,-0.699999988,-0.061469339,-0.056458298,0.065250002,0.071290836,-0.003706034,-0.019727156,0.004820724,-0.000000739,-0.154508561,-0.634692430,0.168476969,0.222468585,-0.082407080,-0.043118455,0.028192965,-0.004319458,-0.000092571
1.195742726,0.000000087,1.280704141,-1.777534485,-4.553975582,4.609473228,6.152785778,-7.994493484,2.282200098,0.000840024,-0.699999988,0.484399438,1.902089238,1.182239532,-2.396825552,-1.598059177,2.556123495,-0.729695797,-0.000271160,-0.500000000,-0.089014076,1.360684991,-1.768078566,-1.054530501,2.327378750,-0.777588308,0.001525693,-0.000377950
0.502028584,0.000000000,0.537693739,0.313332140,-0.337030977,-0.143183708,0.079928964,0.044525847,-0.019908270,0.000170534,0.699999988,0.203373492,-0.335283577,0.087496653,0.074459739,-0.020849440,-0.014022429,0.004827379,-0.000001810,-0.500000000,0.037373990,0.239849731,0.130848199,-0.032765526,-0.030152202,-0.004625280,0.005053838,-0.000091236
0.502028584,0.475528270,0.109336540,-0.502984464,0.092801169,0.239496693,-0.066581823,-0.083884820,0.028427685,0.001753305,0.699999988,-0.061469343,0.056458298,0.065249585,-0.071292289,-0.003679425,0.019686043,-0.004943569,-0.000009297,-0.154508486,0.634690225,0.168475941,-0.222466424,-0.082407936,0.045881193,0.024877654,-0.009090164,-0.000943478
0.502028525,0.293892592,-0.283439785,-0.065617263,-0.199572459,-0.233984232,0.074443355,0.224756941,-0.121710740,0.017338917,0.699999988,0.027066611,-0.021125561,-0.036538489,0.031925537,0.010336299,-0.015447298,0.003861908,-0.000079005,0.404508531,0.282103986,-0.378704935,0.033276323,0.135963574,-0.021187102,-0.097814761,0.055706657,-0.009343807
0.502028584,-0.293892682,-0.941834211,-0.022888422,0.815166473,0.463434964,-0.667063236,0.460500747,-0.461185008,0.172233135,0.699999988,-0.011698817,0.011353622,0.016323157,-0.018466059,-0.003352707,0.006602310,0.000029888,-0.000791393,0.404508471,-0.209250569,-0.233973786,-0.164555803,-0.141526833,0.310647041,-0.293947816,0.266386837,-0.092796125
0.502028584,-0.475528240,0.888886571,0.577742279,-1.288130999,-0.049526189,-2.956874371,8.031131744,-6.437312603,1.709612489,0.699999988,0.002842053,-0.006497053,-0.002293905,0.009453593,0.015593979,-0.042791717,0.031544607,-0.007851558,-0.154508561,-0.825085580,0.116283476,0.623807907,-0.169697687,1.645516276,-4.247657299,3.432483673,-0.921142220
