duration,cx0,cx1,cx2,cx3,cx4,cx5,cx6,cx7,cx8,cy0,cy1,cy2,cy3,cy4,cy5,cy6,cy7,cy8
0.150000006,0.250085145,-0.000210589,-0.308736265,-0.000005888,0.064474061,-0.000000450,-0.006485349,0.000933109,0.000000308,0.000052031,0.392380327,-0.000219448,-0.160865709,0.000530586,0.019300316,-0.000266368,-0.000839802,-0.000000254
0.150000006,-0.000016989,-0.392301470,-0.000057765,0.160860181,-0.000128059,-0.019302741,0.000054918,0.000902783,0.000000266,0.249947399,0.000430598,-0.308293968,-0.000430750,0.063625813,0.000051744,-0.006149401,0.000834802,0.000000288
0.150000006,-0.249970108,0.000219774,0.308542132,0.000008821,-0.064201981,0.000000428,0.006379008,-0.000902740,-0.000000302,0.000042634,-0.391195863,-0.001970399,0.160706490,0.000881748,-0.019300431,-0.000297611,0.001000864,0.000000285
0.150000006,0.000007199,0.392348260,0.000205788,-0.160846606,-0.000131746,0.019302761,0.000051422,-0.000933151,-0.000000272,-0.250041723,-0.000331766,0.309334099,0.000410683,-0.065034367,-0.000051628,0.006713381,-0.000995864,-0.000000320
