duration,cx0,cx1,cx2,cx3,cx4,cx5,cx6,cx7,cx8,cy0,cy1,cy2,cy3,cy4,cy5,cy6,cy7,cy8
0.339702874,-0.000000001,-0.000000001,0.000000000,0.000000000,0.000000000,4.055730820,-7.391851902,4.879541397,-1.147362590,-0.000000005,-0.000000004,-0.000000001,-0.000000000,-0.000000000,-5.616290569,10.599084854,-7.113719940,1.685322165
0.312560469,0.396057993,0.833088756,0.020106498,-0.582710862,-0.093567476,0.933024347,-0.935494244,0.437580168,-0.085676193,-0.445603997,-0.736456037,0.528489053,0.947678030,-0.073702328,-1.425327420,1.445174813,-0.657261074,0.125843897
0.331075668,0.922408998,0.191411734,-0.225912645,0.214890882,-0.179873273,-0.057943951,0.051282525,0.017535519,-0.010625782,-0.291164994,0.867602766,0.083929501,-0.776991129,0.355270952,0.173858985,-0.118551351,-0.019694705,0.015609022
0.308961511,0.923174024,-0.260845929,-0.348311484,-0.032257643,0.128614932,0.038976304,-0.057951819,0.014794810,-0.000829181,0.289869010,0.252495617,-0.114637055,0.159652144,-0.114056505,-0.087845132,0.084624261,-0.020578742,0.001218425
0.345419705,0.405364007,-0.665973067,0.168196589,0.257563323,-0.134367839,-0.073668934,0.049705055,-0.006705224,-0.000113907,0.450742006,-0.022172241,-0.408907890,-0.188043267,0.126728565,0.091873236,-0.058207922,0.007820892,0.000166631
0.343856692,0.000000000,-0.211362675,-0.000429174,-0.259996325,0.000203241,0.075658552,0.000438787,-0.007423902,0.000107517,0.000000000,-0.727697909,0.001834862,0.351689756,-0.001599428,-0.081949495,-0.000073908,0.008600457,-0.000158367
0.308856666,-0.402803987,-0.594238877,-0.136284843,0.182878569,0.086419024,-0.044152450,-0.022416750,0.008132137,0.000826184,-0.449353993,-0.023902556,0.325037897,-0.133000761,-0.079752356,0.055606935,0.024760380,-0.010643202,-0.001211360
0.331075102,-0.921640992,-0.283232838,0.398717344,-0.037460942,-0.169181183,0.022464577,0.122856870,-0.067001686,0.010543857,-0.292459011,0.268590271,0.135095209,0.195741564,0.148378164,-0.076642223,-0.178862318,0.104194567,-0.015466237
0.312654495,-0.923934996,0.179331794,0.202388212,0.179383710,0.142370433,-0.286654085,0.269933343,-0.246641099,0.085211694,0.288569987,0.820428073,-0.072894342,-0.651620567,-0.281227618,0.487048596,-0.365676790,0.347413421,-0.125001803
0.341280907,-0.398611009,0.909570694,-0.019438816,-0.753814638,0.128452510,-2.099644423,5.418070793,-4.343419075,1.158833981,0.447039008,-0.799098790,-0.636447906,1.222283244,0.111028917,2.996282578,-8.067152977,6.425993443,-1.699927330
