duration,cx0,cx1,cx2,cx3,cx4,cx5,cx6,cx7,cx8,cy0,cy1,cy2,cy3,cy4,cy5,cy6,cy7,cy8
0.358732164,-0.000000011,-0.000000014,0.000000002,-0.000000000,-0.000000000,4.055730820,-7.391851902,4.879541397,-1.147362590,-0.000000005,-0.000000016,-0.000000008,-0.000000000,-0.000000000,-5.616291046,10.599084854,-7.113720417,1.685322285
0.330069304,0.396057993,0.833088696,0.020106517,-0.582710803,-0.093567483,0.933024287,-0.935494184,0.437580138,-0.085676193,-0.445603997,-0.736455977,0.528489053,0.947677970,-0.073702320,-1.425327420,1.445174813,-0.657261074,0.125843912
0.349621683,0.922408998,0.191411763,-0.225912645,0.214890853,-0.179873258,-0.057943963,0.051282540,0.017535515,-0.010625782,-0.291164994,0.867602766,0.083929501,-0.776991129,0.355270922,0.173859045,-0.118551403,-0.019694684,0.015609019
0.326268733,0.923174024,-0.260845959,-0.348311484,-0.032257620,0.128614932,0.038976274,-0.057951789,0.014794799,-0.000829179,0.289869010,0.252495617,-0.114637040,0.159652114,-0.114056513,-0.087845095,0.084624223,-0.020578729,0.001218423
0.364769220,0.405364007,-0.665973067,0.168196574,0.257563323,-0.134367824,-0.073668942,0.049705070,-0.006705234,-0.000113905,0.450742006,-0.022172244,-0.408907890,-0.188043267,0.126728535,0.091873251,-0.058207933,0.007820900,0.000166629
0.363118649,0.000000000,-0.211362690,-0.000429178,-0.259996295,0.000203240,0.075658545,0.000438776,-0.007423892,0.000107514,0.000000000,-0.727697909,0.001834850,0.351689756,-0.001599416,-0.081949495,-0.000073904,0.008600450,-0.000158365
0.326158017,-0.402803987,-0.594238877,-0.136284828,0.182878554,0.086419016,-0.044152461,-0.022416724,0.008132122,0.000826187,-0.449353993,-0.023902548,0.325037926,-0.133000761,-0.079752371,0.055606950,0.024760360,-0.010643189,-0.001211363
0.349621087,-0.921640992,-0.283232868,0.398717344,-0.037460923,-0.169181198,0.022464568,0.122856900,-0.067001700,0.010543861,-0.292459011,0.268590271,0.135095179,0.195741594,0.148378208,-0.076642230,-0.178862393,0.104194619,-0.015466246
0.330168575,-0.923934996,0.179331824,0.202388242,0.179383680,0.142370343,-0.286654025,0.269933313,-0.246641055,0.085211679,0.288569987,0.820428014,-0.072894379,-0.651620448,-0.281227529,0.487048507,-0.365676761,0.347413391,-0.125001788
0.360398591,-0.398610979,0.909570694,-0.019438829,-0.753814638,0.128452584,-2.099644661,5.418071270,-4.343419552,1.158833981,0.447039008,-0.799098730,-0.636448026,1.222283244,0.111028925,2.996283054,-8.067153931,6.425993919,-1.699927449
