duration,cx0,cx1,cx2,cx3,cx4,cx5,cx6,cx7,cx8,cy0,cy1,cy2,cy3,cy4,cy5,cy6,cy7,cy8
0.638796985,-0.000000000,-0.000000000,-0.000000000,-0.000000000,-0.000000000,4.049739838,-7.380612850,4.873198509,-1.146267414,-0.000000000,-0.000000000,-0.000000000,-0.000000000,-0.000000000,-5.780278206,10.975499153,-7.398652554,1.757827640
0.576496363,0.396057993,0.818787634,0.024341479,-0.546772778,-0.091051824,0.859441638,-0.866790533,0.409017175,-0.080621786,-0.445603997,-0.700627863,0.551528990,0.876668870,-0.115293957,-1.355226755,1.425761342,-0.652001679,0.123630062
0.505195379,0.922408998,0.155595854,-0.182599023,0.099871673,-0.072905339,-0.008194947,-0.000877873,0.014911365,-0.005036692,-0.291164994,0.678905964,0.071825407,-0.348810405,0.194042444,0.023686610,-0.033497211,-0.012843459,0.007724638
0.586657763,0.923174024,-0.213396356,-0.328254908,-0.080510795,0.076886266,0.066559717,-0.046139140,0.007923877,-0.000878684,0.289869010,0.512851834,-0.174450085,-0.035484545,-0.179625064,-0.075435646,0.157358855,-0.045680385,0.001338053
0.367576361,0.405364007,-0.438273847,0.002684687,0.048697330,-0.010260269,-0.008675934,-0.000821354,0.001301378,-0.000016001,0.450742006,-0.252557367,-0.264774054,0.028275480,0.045993149,-0.001986554,-0.007712310,0.001994952,0.000024702
0.364563406,0.000000000,-0.364170015,0.014771164,-0.049637102,-0.020834737,0.012354380,0.007519904,-0.002807524,-0.000000064,0.000000000,-0.550798714,0.002996992,0.106676184,-0.007810371,-0.004836212,0.006503912,-0.002082505,-0.000003297
0.415598035,-0.402803987,-0.546783805,-0.106260933,0.063258350,0.093679227,-0.002961519,-0.026502103,0.006700155,0.000033598,-0.449353993,-0.291585237,0.365875334,0.124562204,-0.012753165,-0.018482985,-0.018210268,0.007574128,-0.000085020
0.333954513,-0.921640992,-0.258312970,0.232506335,0.059514597,-0.034105361,-0.006889160,0.006295680,-0.001448947,0.000145831,-0.292459011,0.492980242,0.233570740,-0.111631684,-0.049688414,0.009962235,0.007212699,-0.000978041,-0.000398780
0.448874027,-0.923934996,0.326854825,0.371478111,-0.151605442,-0.047722463,0.023573631,0.012848218,-0.014332278,0.004229395,0.288569987,0.684859812,-0.403509527,-0.298862308,0.150689319,0.084422678,-0.094925128,0.047340102,-0.011545940
0.918906271,-0.398611009,1.131189227,-0.518683672,-0.982974708,1.006277800,-1.091095686,2.251757860,-1.957800388,0.559940636,0.447039008,-0.664117694,-1.277156472,2.230129719,-0.041912578,1.619417667,-6.321348190,5.536895752,-1.528947115
