duration,cx0,cx1,cx2,cx3,cx4,cx5,cx6,cx7,cx8,cy0,cy1,cy2,cy3,cy4,cy5,cy6,cy7,cy8
0.596971750,0.000000000,0.000000000,-0.000000000,-0.000000000,-0.000000000,4.053029060,-7.401850700,4.900924683,-1.156044602,-0.000000000,-0.000000000,-0.000000000,-0.000000000,-0.000000000,-6.291093826,12.149018288,-8.289152145,1.985623240
0.476591349,0.396057993,0.728217065,0.033585191,-0.362729818,-0.062305763,0.516956747,-0.535874605,0.261108398,-0.052606214,-0.445603997,-0.559191406,0.541501164,0.582115948,-0.140913069,-0.892380297,1.007465363,-0.474509746,0.090351149
0.378766894,0.922408998,0.186303422,-0.181076154,0.016549138,-0.023649855,0.003391207,-0.006735101,0.008296093,-0.002313718,-0.291164994,0.548878491,0.123591170,-0.152703762,0.090121768,-0.015047264,-0.012435878,-0.005344904,0.003974366
0.437141418,0.923174024,-0.236239225,-0.307700187,-0.027740221,0.036695044,0.028737733,-0.011518354,0.000352615,-0.000397431,0.289869010,0.626646042,-0.175503999,-0.239681780,-0.142855406,0.019832261,0.110315017,-0.038550310,0.000671174
0.252684474,0.405364007,-0.412842274,-0.020004831,0.032087248,-0.000878649,-0.003464958,-0.000731134,0.000475919,-0.000005334,0.450742006,-0.299574286,-0.230347157,0.054435145,0.034469653,-0.005990692,-0.005284891,0.001541079,0.000009133
0.285474122,0.000000000,-0.427647322,0.044945262,-0.006259927,-0.020993887,0.003418748,0.005140583,-0.001407696,0.000000252,0.000000000,-0.576052308,0.042393703,0.117029980,-0.032875769,-0.008912401,0.011880559,-0.002813585,-0.000004194
0.402406812,-0.402803987,-0.567264259,-0.035877515,-0.006978533,0.094585679,0.026088879,-0.036762625,0.007324724,0.000046619,-0.449353993,-0.373102725,0.449281216,0.098881826,0.007902494,0.017552787,-0.062675014,0.019226864,-0.000172462
0.288175941,-0.921640992,-0.229231670,0.192457274,0.057284404,-0.017563861,-0.007516821,0.002656972,-0.000515183,0.000134883,-0.292459011,0.500315785,0.219332650,-0.104375474,-0.048285916,0.008090078,0.006944547,-0.000453114,-0.000539575
0.377429456,-0.923934996,0.305310071,0.371498972,-0.102172345,-0.070274986,0.007989420,0.024307296,-0.014911383,0.003576941,0.288569987,0.664473116,-0.382635444,-0.278140366,0.125653699,0.086230859,-0.097360171,0.054556627,-0.014309346
0.755476296,-0.398611009,1.142369032,-0.501415312,-1.113302231,1.007593632,-0.529747188,1.369289517,-1.412404299,0.436227858,0.447039008,-0.636898637,-1.266872764,1.986772418,0.067952551,2.455190182,-7.780138493,6.472249508,-1.745293736
