duration,cx0,cx1,cx2,cx3,cx4,cx5,cx6,cx7,cx8,cy0,cy1,cy2,cy3,cy4,cy5,cy6,cy7,cy8
0.551530182,-0.000000000,-0.000000000,-0.000000000,-0.000000000,-0.000000000,4.055730820,-7.391851425,4.879541397,-1.147362471,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-5.616290569,10.599084854,-7.113719940,1.685322165
0.507462680,0.396057993,0.833088756,0.020106509,-0.582710862,-0.093567505,0.933024347,-0.935494244,0.437580168,-0.085676201,-0.445603997,-0.736456037,0.528489053,0.947678030,-0.073702306,-1.425327420,1.445174813,-0.657261074,0.125843912
0.537523389,0.922408998,0.191411734,-0.225912690,0.214890987,-0.179873288,-0.057944033,0.051282585,0.017535506,-0.010625782,-0.291164994,0.867602825,0.083929509,-0.776991367,0.355271041,0.173859164,-0.118551508,-0.019694665,0.015609020
0.501619577,0.923174024,-0.260845929,-0.348311484,-0.032257657,0.128614947,0.038976304,-0.057951819,0.014794807,-0.000829179,0.289869010,0.252495557,-0.114637002,0.159652188,-0.114056572,-0.087845139,0.084624276,-0.020578742,0.001218423
0.560811818,0.405364007,-0.665973008,0.168196544,0.257563263,-0.134367809,-0.073668905,0.049705032,-0.006705217,-0.000113908,0.450742006,-0.022172237,-0.408907890,-0.188043296,0.126728579,0.091873229,-0.058207914,0.007820887,0.000166632
0.558274150,0.000000000,-0.211362720,-0.000429188,-0.259996235,0.000203244,0.075658523,0.000438781,-0.007423894,0.000107515,-0.000000000,-0.727697849,0.001834866,0.351689756,-0.001599428,-0.081949487,-0.000073901,0.008600450,-0.000158366
0.501449347,-0.402803987,-0.594238877,-0.136284828,0.182878554,0.086419024,-0.044152450,-0.022416750,0.008132138,0.000826183,-0.449353993,-0.023902575,0.325037956,-0.133000776,-0.079752386,0.055606943,0.024760388,-0.010643207,-0.001211359
0.537522435,-0.921640992,-0.283232838,0.398717314,-0.037460934,-0.169181168,0.022464579,0.122856863,-0.067001678,0.010543853,-0.292459011,0.268590271,0.135095194,0.195741579,0.148378208,-0.076642260,-0.178862303,0.104194552,-0.015466226
0.507615328,-0.923934996,0.179331809,0.202388242,0.179383680,0.142370358,-0.286654055,0.269933343,-0.246641070,0.085211672,0.288569987,0.820428073,-0.072894379,-0.651620507,-0.281227559,0.487048537,-0.365676761,0.347413361,-0.125001773
0.554092228,-0.398611009,0.909570694,-0.019438813,-0.753814578,0.128452450,-2.099644423,5.418070793,-4.343419075,1.158833981,0.447039008,-0.799098730,-0.636447966,1.222283244,0.111029059,2.996282816,-8.067153931,6.425993919,-1.699927449
