duration,cx0,cx1,cx2,cx3,cx4,cx5,cx6,cx7,cx8,cy0,cy1,cy2,cy3,cy4,cy5,cy6,cy7,cy8,cz0,cz1,cz2,cz3,cz4,cz5,cz6,cz7,cz8
0.395108968,0.000000003,0.000000005,0.000000001,0.000000000,0.000000000,9.101288795,-17.224740982,11.558612823,-2.735161066,-2.200000048,0.000000007,0.000000003,0.000000000,0.000000000,3.965626240,-7.295908928,4.834818840,-1.137869239,-0.000000000,-0.000000000,-0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
0.395108998,0.699999988,1.187001944,-1.211860538,-2.099492311,0.225514397,3.335937262,-3.336658239,1.475049973,-0.275492430,-1.833333373,0.793454111,-0.111518964,-0.763941228,-0.042696759,1.337646723,-1.334474325,0.602808654,-0.114611492,-0.000000000,-0.000000000,-0.000000000,-0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
0.395108968,-0.000000061,-1.851991773,0.414507776,1.627944231,-0.802394032,-0.327622801,0.237805396,0.029523954,-0.027772639,-1.466666698,0.091961555,0.149688423,0.432310492,-0.296080679,-0.092348695,0.076662421,0.016026443,-0.011553311,-0.000000000,-0.000000000,-0.000000000,-0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
0.395109028,-0.699999988,0.424485266,0.617198586,-0.623681664,0.215826765,0.245377213,-0.235983878,0.059565436,-0.002787634,-1.100000024,0.521937013,-0.090352178,-0.228310779,0.144305989,0.091070816,-0.094222277,0.023397913,-0.001159806,-0.000000000,-0.000000000,-0.000000000,-0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
0.395108938,0.000000122,0.856784165,0.127948552,-0.097597122,-0.207389191,-0.067573354,0.112618655,-0.024505278,-0.000286537,-0.733333349,0.278051585,0.046807084,0.129153579,-0.075933464,-0.044452440,0.041126929,-0.007967935,-0.000118672,-0.000000000,-0.000000000,-0.000000000,-0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
0.395108968,0.699999988,0.154349044,-0.918265641,-0.224245146,0.266281605,0.078313097,-0.065906093,0.009496350,-0.000023232,-0.366666675,0.423167139,-0.019602852,-0.082089424,0.031523556,0.028682435,-0.017545694,0.002541605,-0.000010090,-0.000000000,-0.000000000,-0.000000000,-0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
0.395108968,-0.000000017,-1.227373719,0.000000941,0.636961579,0.000001658,-0.119023979,0.000114634,0.009291700,0.000027228,-0.000000000,0.319635898,0.000000319,0.068306372,0.000000163,-0.023788664,0.000045029,0.002456462,0.000010966,-0.000000000,-0.000000000,-0.000000000,-0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
0.395109117,-0.699999988,0.154347196,0.918264151,-0.224244893,-0.266283661,0.077519894,0.066876344,-0.026755530,0.000276751,0.366666555,0.423166305,0.019601978,-0.082088858,-0.031523973,0.028349334,0.017950401,-0.008904058,0.000115676,-0.000000000,-0.000000000,-0.000000000,-0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
0.395108908,0.000000245,0.856788516,-0.127945378,-0.097599059,0.207389548,-0.075817809,-0.102816045,0.037196953,0.002803023,0.733333349,0.278053731,-0.046805315,0.129152223,0.075933821,-0.047879748,-0.037046138,0.014092212,0.001166017,-0.000000000,-0.000000000,-0.000000000,-0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
0.395108879,0.699999988,0.424476296,-0.617203295,-0.623677075,-0.215835139,0.164076596,0.332935929,-0.192512199,0.027739072,1.100000143,0.521933079,0.090349659,-0.228308320,-0.144308358,0.057245459,0.134559005,-0.076344289,0.011540350,-0.000000000,-0.000000000,-0.000000000,-0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
0.395109028,0.000000198,-1.851976991,-0.414503157,1.627929449,0.802395701,-1.135737181,0.725476801,-0.729119420,0.275534689,1.466666698,0.091968067,-0.149686307,0.432302743,0.296078652,-0.428528279,0.324069530,-0.314163297,0.114625432,-0.000000000,-0.000000000,-0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
0.395109028,-0.699999988,1.187004209,1.211903095,-2.099560499,-0.225889608,-4.684043884,12.897440910,-10.321836472,2.734982729,1.833333254,0.793454468,0.111536898,-0.763966024,0.042545047,-1.998824835,5.311936855,-4.267817497,1.137802005,-0.000000000,-0.000000000,-0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
