duration,x^0,x^1,x^2,x^3,x^4,x^5,x^6,x^7,y^0,y^1,y^2,y^3,y^4,y^5,y^6,y^7,z^0,z^1,z^2,z^3,z^4,z^5,z^6,z^7,yaw^0,yaw^1,yaw^2,yaw^3,yaw^4,yaw^5,yaw^6,yaw^7,
0.237092,0.000000,0.095834,-0.184550,-1.722001,2.250604,6.989849,-9.829388,0.003538,-1.600000,0.501617,8.469927,-3.902574,-42.881298,14.224586,165.873672,-181.781525,0.050000,2.354478,-3.108879,-22.112457,14.237903,65.740219,-17.754255,-73.026535,-0.000000,-0.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,
0.306488,-0.000000,-0.095835,-0.184544,1.722023,2.250630,-6.989213,-9.824629,16.991247,-1.160000,2.318109,-1.870815,-12.464360,29.046854,35.589695,-135.858536,95.146858,0.226777,-1.221607,-7.263499,15.536714,43.136951,-45.728027,-138.966583,160.784042,-0.000000,-0.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,
0.306488,0.000000,0.166309,0.319694,-2.493726,-5.181760,8.462239,26.628712,-33.232956,-0.720000,0.921573,0.707705,7.733982,-11.966192,-26.551653,68.275452,-42.458878,-0.200000,0.332487,8.907377,-4.895326,-60.729763,15.897861,205.991577,-191.978790,-0.000000,-0.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,
0.306488,-0.000000,-0.324588,-0.820296,4.172064,11.819280,-8.128087,-44.668068,43.845329,-0.280000,1.846888,0.055651,-5.677328,0.762207,15.244196,-22.816710,12.338692,0.226777,0.349351,-8.883236,-5.093783,60.428741,15.991867,-205.902313,163.162521,-0.000000,-0.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,
0.353553,0.000000,0.880394,3.915121,-1.152068,-19.393259,-3.777502,49.406075,-32.372757,0.160000,0.742802,-2.665242,0.249552,4.407152,-2.372340,3.656037,-4.910409,-0.200000,-1.261132,7.109632,15.844480,-40.768261,-40.776638,144.161896,-90.302353,-0.000000,-0.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,
0.353553,0.500000,0.688442,-5.696867,-7.333750,16.492502,16.052931,-30.716070,9.317894,0.160000,-0.400443,0.143551,4.062697,-0.527697,-7.508155,-8.498842,15.073366,0.300000,2.858938,-1.370299,-14.744976,17.766352,27.987215,-79.339493,50.532768,-0.000000,-0.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,
0.353553,-0.000000,-2.811116,-0.129865,14.002431,1.690518,-24.649691,-7.653200,23.157492,0.160000,0.469096,0.495483,-5.337554,-6.420075,14.031651,28.804449,-36.720703,0.800000,-0.251093,-4.049174,2.872738,-3.355490,-7.667906,45.720131,-38.440521,-0.000000,-0.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,
0.353553,-0.500000,0.784002,5.988970,-8.518909,-20.412691,19.908886,49.663555,-54.095116,0.160000,-0.768121,-1.288630,8.500872,15.592552,-21.257261,-62.080299,75.318581,0.300000,-2.239380,-0.651423,7.931425,9.353811,-11.588667,-49.419415,53.629608,-0.000000,-0.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,
0.249087,0.000000,0.677692,-4.193306,1.812904,24.226225,-16.741417,-84.213692,105.157829,0.160000,1.576231,4.215428,-9.701524,-21.882973,44.765614,124.308289,-211.899658,-0.199999,0.117632,4.293851,-7.678417,-20.838610,24.354124,83.312225,-113.346527,-0.000000,-0.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,
0.242304,0.000000,-0.207150,0.847576,3.702680,-18.116426,-5.582039,99.153854,-106.024315,0.640000,1.740237,-1.351110,6.142458,34.940399,-45.564560,-245.142899,356.972473,-0.066667,0.297868,-2.909353,-2.851256,25.718193,1.181681,-114.319206,122.938606,-0.000000,-0.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,
0.242304,-0.000000,0.075340,-0.369806,-1.714071,9.649968,7.845492,-80.677635,88.766335,1.120001,2.647522,2.526389,-13.424858,-58.407120,38.175365,360.404053,-455.681244,-0.133332,-0.529083,0.491370,5.075513,-12.314301,-13.440874,94.202179,-100.072578,-0.000000,-0.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,
