duration,x^0,x^1,x^2,x^3,x^4,x^5,x^6,x^7,y^0,y^1,y^2,y^3,y^4,y^5,y^6,y^7,z^0,z^1,z^2,z^3,z^4,z^5,z^6,z^7,yaw^0,yaw^1,yaw^2,yaw^3,yaw^4,yaw^5,yaw^6,yaw^7,
0.410534,-0.900000,-0.108482,3.623792,1.018991,-10.262288,-1.962170,21.995750,-14.061243,-0.200000,-0.130303,0.311167,-0.001415,0.195205,-0.565608,0.459383,-0.000161,-0.000000,-0.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,-0.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,
0.373591,-0.500000,1.331013,-0.927826,-2.681256,7.265172,2.452380,-18.413815,12.542871,-0.200000,0.130303,0.311167,0.001413,0.195215,0.565295,0.459539,-1.328571,-0.000000,-0.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,-0.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,
0.290291,-0.150000,0.703916,-0.033714,0.947317,-3.813764,-2.061980,14.387597,-11.225090,-0.100000,0.453950,0.702229,0.655563,-0.211282,-2.298925,-3.012877,6.054063,-0.000000,-0.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,-0.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,
0.354494,0.050000,0.608373,-0.594810,-0.969483,1.768969,3.133956,-8.421236,4.979484,0.100000,0.913179,0.545102,-1.496372,-2.172833,3.167995,9.290506,-10.541417,-0.000000,-0.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,-0.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,
0.371754,0.180000,0.170155,-0.305333,0.726534,-0.786150,-1.637397,3.935101,-2.171572,0.420000,0.764104,-0.311840,1.854679,4.518859,-4.892235,-16.865149,17.014320,-0.000000,-0.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,-0.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,
0.328427,0.220000,0.053949,-0.184620,-0.113667,0.422835,0.837190,-1.714698,0.620500,0.780000,1.358552,0.695420,-4.142555,-8.940862,6.871215,27.414387,-26.882076,-0.000000,-0.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,-0.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,
0.328427,0.220000,-0.029344,0.024167,0.382669,-0.207251,-1.135597,-0.287481,1.420673,1.100000,-0.000000,-4.111133,0.000020,13.366715,0.001685,-34.391846,26.885582,-0.000000,-0.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,-0.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,
0.371754,0.220000,0.020820,-0.071380,-0.739633,-0.775623,1.516130,2.978094,-3.757438,0.780000,-1.358552,0.695419,4.142512,-8.940751,-6.871901,27.416376,-17.018148,-0.000000,-0.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,-0.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,
0.354494,0.180000,-0.296069,-0.467535,0.750619,1.459421,-2.746376,-6.800372,8.659946,0.420000,-0.764104,-0.311840,-1.854646,4.518551,4.891430,-16.869833,10.543049,-0.000000,-0.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,-0.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,
0.290291,0.050000,-0.409477,-0.385112,-1.903547,-2.724687,5.644226,14.685737,-18.355707,0.100000,-0.913179,0.545102,1.496360,-2.172839,-3.167609,9.290080,-6.054663,-0.000000,-0.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,-0.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,
0.373591,-0.150000,-1.075749,-1.270089,2.311783,8.314651,-1.262434,-22.616943,17.058157,-0.100000,-0.453950,0.702229,-0.655559,-0.211342,2.298576,-3.014767,1.328461,-0.000000,-0.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,-0.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,
