duration,cx0,cx1,cx2,cx3,cx4,cx5,cx6,cx7,cx8,cy0,cy1,cy2,cy3,cy4,cy5,cy6,cy7,cy8,cz0,cz1,cz2,cz3,cz4,cz5,cz6,cz7,cz8
0.552604616,0.800000012,-0.000000241,-0.177073792,0.000002055,0.124896519,-0.000020344,-0.081812285,0.026822552,0.000005836,0.000000000,1.344500422,-0.000000069,-0.393243462,-0.000008134,0.173394933,-0.000038384,-0.024600804,-0.000004476,-0.000000000,-0.000000000,-0.000000000,-0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
0.428421795,0.692820311,-0.122281745,-0.055080216,-0.092145987,-0.058955751,0.020364070,0.023023834,-0.007742689,-0.000001849,1.100000024,0.666149437,0.022150137,0.223032534,0.001824162,-0.096291006,-0.037384924,0.025768852,0.000006795,-0.000000000,-0.000000000,-0.000000000,-0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
0.248432100,0.399999976,-0.324124426,-0.100508355,0.012684130,0.013240251,-0.000274226,-0.001186969,0.000169588,-0.000000002,1.905256033,0.499573469,-0.094204307,-0.112701073,-0.015605737,0.014484556,0.005440898,-0.002243472,-0.000000319,-0.000000000,-0.000000000,-0.000000000,-0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
0.248432145,-0.000000035,-0.441433668,0.000000028,0.045098979,0.000000020,-0.003834968,0.000000025,0.000169581,-0.000000022,2.200000048,-0.000000004,-0.346604884,0.000000119,0.059886709,-0.000001360,-0.010268392,0.002243386,0.000000298,-0.000000000,-0.000000000,-0.000000000,-0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
0.428421944,-0.400000066,-0.558953464,0.298902869,0.065050170,-0.117101841,-0.004177124,0.031203007,-0.007742271,-0.000001728,1.905255914,-0.861516178,-0.280155152,0.577987432,-0.138027117,-0.220875993,0.143105164,-0.025767386,-0.000007036,-0.000000000,-0.000000000,-0.000000000,-0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
0.552604556,-0.692820430,-0.157726526,0.091639042,-0.197741464,0.163195401,0.072666049,-0.106039941,0.026822105,0.000005760,1.099999666,-0.859239995,0.036851849,-0.478620917,0.005036239,0.343696594,-0.172330230,0.024600565,0.000006039,-0.000000000,-0.000000000,-0.000000000,-0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
0.552604675,-0.800000012,0.000000170,0.177073985,-0.000001976,-0.124896750,0.000020338,0.081812419,-0.026822599,-0.000005836,-0.000000192,-1.344500542,-0.000000082,0.393243581,0.000008240,-0.173395008,0.000038334,0.024600836,0.000004475,-0.000000000,-0.000000000,-0.000000000,-0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
0.428421646,-0.692820251,0.122281775,0.055080213,0.092145972,0.058955703,-0.020364067,-0.023023831,0.007742693,0.000001848,-1.100000381,-0.666149259,-0.022150114,-0.223032296,-0.001824131,0.096290879,0.037384856,-0.025768807,-0.000006796,-0.000000000,-0.000000000,-0.000000000,-0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
0.248432070,-0.399999946,0.324124396,0.100508332,-0.012684140,-0.013240250,0.000274230,0.001186969,-0.000169588,0.000000002,-1.905256033,-0.499573350,0.094204225,0.112701014,0.015605742,-0.014484543,-0.005440896,0.002243471,0.000000319,-0.000000000,-0.000000000,-0.000000000,-0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
0.248432368,0.000000010,0.441434026,-0.000000044,-0.045099087,-0.000000008,0.003834984,-0.000000027,-0.000169582,0.000000022,-2.200000048,-0.000000131,0.346605480,-0.000000048,-0.059886917,0.000001342,0.010268449,-0.002243401,-0.000000297,-0.000000000,-0.000000000,-0.000000000,-0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
0.428421795,0.400000304,0.558952928,-0.298902631,-0.065049805,0.117101565,0.004177012,-0.031202871,0.007742241,0.000001728,-1.905255556,0.861516178,0.280154318,-0.577986658,0.138027251,0.220875412,-0.143104866,0.025767338,0.000007035,-0.000000000,-0.000000000,-0.000000000,-0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
0.552604556,0.692820489,0.157726601,-0.091639176,0.197741270,-0.163195223,-0.072665930,0.106039807,-0.026822073,-0.000005759,-1.099999547,0.859240055,-0.036851831,0.478621006,-0.005036307,-0.343696684,0.172330320,-0.024600584,-0.000006039,-0.000000000,-0.000000000,-0.000000000,-0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
