duration,x^0,x^1,x^2,x^3,x^4,x^5,x^6,x^7,y^0,y^1,y^2,y^3,y^4,y^5,y^6,y^7,z^0,z^1,z^2,z^3,z^4,z^5,z^6,z^7,yaw^0,yaw^1,yaw^2,yaw^3,yaw^4,yaw^5,yaw^6,yaw^7,
0.650000,0.750000,0.000000,0.000000,0.000000,-1.597643,6.882152,-9.831644,4.654033,-0.000000,0.000000,0.000000,0.000000,-24.537222,98.123360,-131.567535,59.515045,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
1.308997,0.750000,-0.000000,-0.135001,0.000000,0.004052,0.000001,-0.000052,0.000002,-0.000000,0.449999,0.000000,-0.026999,-0.000000,0.000486,-0.000000,-0.000004,-0.000000,-0.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,-0.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,
1.308997,0.530330,-0.318198,-0.095460,0.019091,0.002866,-0.000343,-0.000036,0.000004,0.530330,0.318198,-0.095460,-0.019091,0.002867,0.000341,-0.000035,-0.000002,-0.000000,-0.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,-0.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,
1.308997,-0.000000,-0.449999,0.000000,0.026999,0.000000,-0.000485,0.000000,0.000004,0.750000,-0.000000,-0.135001,0.000000,0.004053,-0.000000,-0.000051,0.000002,-0.000000,-0.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,-0.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,
1.308997,-0.530330,-0.318198,0.095460,0.019091,-0.002866,-0.000342,0.000036,0.000002,0.530330,-0.318198,-0.095460,0.019091,0.002865,-0.000342,-0.000037,0.000004,-0.000000,-0.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,-0.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,
1.308997,-0.750000,0.000000,0.135001,-0.000000,-0.004053,0.000001,0.000051,-0.000002,-0.000000,-0.450000,0.000000,0.026999,-0.000000,-0.000485,-0.000000,0.000004,-0.000000,-0.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,-0.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,
1.308997,-0.530330,0.318198,0.095460,-0.019091,-0.002865,0.000343,0.000037,-0.000004,-0.530330,-0.318198,0.095460,0.019091,-0.002866,-0.000343,0.000036,0.000002,-0.000000,-0.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,-0.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,
1.308997,0.000000,0.450000,0.000000,-0.026999,-0.000000,0.000485,-0.000000,-0.000004,-0.750000,0.000000,0.135001,-0.000000,-0.004054,0.000002,0.000050,-0.000001,-0.000000,-0.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,-0.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,
1.308997,0.530330,0.318198,-0.095461,-0.019091,0.002866,0.000343,-0.000036,-0.000002,-0.530330,0.318198,0.095460,-0.019091,-0.002866,0.000344,0.000036,-0.000004,-0.000000,-0.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,-0.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,
0.650000,0.750000,-0.000000,-0.135001,0.000000,3.195312,-9.831738,11.344331,-4.654088,0.000000,0.449999,0.000000,-0.026999,-32.605652,113.057327,-139.226089,59.515102,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
