duration,x^0,x^1,x^2,x^3,x^4,x^5,x^6,x^7,y^0,y^1,y^2,y^3,y^4,y^5,y^6,y^7,z^0,z^1,z^2,z^3,z^4,z^5,z^6,z^7,yaw^0,yaw^1,yaw^2,yaw^3,yaw^4,yaw^5,yaw^6,yaw^7,
0.567606,-0.000000,0.040031,-0.032199,-0.125500,0.068512,0.088889,-0.052217,0.000012,-1.600000,0.209528,1.477818,-0.284424,-1.305418,0.180886,0.881071,-0.403325,0.050000,0.983476,-0.542433,-1.611555,0.433442,0.835948,-0.094256,-0.162039,-0.000000,-0.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,
0.733741,0.000000,-0.040031,-0.032199,0.125501,0.068517,-0.088878,-0.052180,0.037696,-1.160000,0.968287,-0.326420,-0.908411,0.884274,0.452514,-0.721593,0.211094,0.226777,-0.510271,-1.267314,1.132320,1.313180,-0.581456,-0.738139,0.356731,-0.000000,-0.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,
0.733741,-0.000000,0.069468,0.055780,-0.181743,-0.157745,0.107599,0.141447,-0.073735,-0.720000,0.384945,0.123480,0.563658,-0.364288,-0.337640,0.362660,-0.094206,-0.200000,0.138881,1.554136,-0.356775,-1.848727,0.202069,1.094211,-0.425973,-0.000000,-0.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,
0.733741,0.000000,-0.135582,-0.143124,0.304061,0.359806,-0.103345,-0.237270,0.097282,-0.280000,0.771456,0.009706,-0.413768,0.023205,0.193867,-0.121221,0.027386,0.226777,0.145926,-1.549920,-0.371233,1.839583,0.203368,-1.093675,0.362027,-0.000000,-0.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,
0.846419,0.000000,0.367745,0.683101,-0.083962,-0.590379,-0.048026,0.262422,-0.071824,0.160000,0.310270,-0.465022,0.018192,0.134163,-0.030181,0.019432,-0.010899,-0.200000,-0.526779,1.240468,1.154744,-1.241076,-0.518523,0.765739,-0.200360,-0.000000,-0.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,
0.846419,0.500000,0.287566,-0.993976,-0.534486,0.502072,0.204115,-0.163138,0.020670,0.160000,-0.167266,0.025045,0.296087,-0.016059,-0.095480,-0.045135,0.033440,0.300000,1.194191,-0.239085,-1.074612,0.540850,0.355870,-0.421407,0.112114,-0.000000,-0.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,
0.846419,-0.000000,-1.174218,-0.022658,1.020500,0.051465,-0.313453,-0.040642,0.051376,0.160000,0.195943,0.086452,-0.389000,-0.195448,0.178435,0.152985,-0.081466,0.800000,-0.104880,-0.706491,0.209361,-0.102145,-0.097514,0.242854,-0.085290,-0.000000,-0.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,
0.846419,-0.500000,0.327482,1.044941,-0.620860,-0.621406,0.253144,0.263803,-0.120022,0.160000,-0.320847,-0.224838,0.619543,0.474682,-0.270327,-0.329720,0.167098,0.300000,-0.935403,-0.113659,0.578050,0.284756,-0.147367,-0.262491,0.118986,-0.000000,-0.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,
0.596323,0.000000,0.283075,-0.731638,0.132125,0.737500,-0.212864,-0.447329,0.233324,0.160000,0.658399,0.735498,-0.707047,-0.666157,0.569172,0.660362,-0.470177,-0.200000,0.049139,0.749181,-0.559614,-0.634378,0.309681,0.442544,-0.251491,-0.000000,-0.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,
0.580083,0.000000,-0.086529,0.147884,0.269853,-0.551508,-0.070979,0.526635,-0.235223,0.640000,0.726907,-0.235739,0.447662,1.063611,-0.579153,-1.302423,0.792166,-0.066667,0.124419,-0.507623,-0.207783,0.782947,0.014987,-0.607165,0.272744,-0.000000,-0.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,
0.580083,-0.000000,0.031470,-0.064524,-0.124925,0.293765,0.099772,-0.428529,0.196947,1.120000,1.105883,0.440797,-0.978399,-1.778084,0.485571,1.914096,-1.010896,-0.133333,-0.221006,0.085745,0.369882,-0.374893,-0.170926,0.500403,-0.222055,-0.000000,-0.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,
0.580083,0.000000,-0.000000,0.049753,-0.000001,-0.234314,-0.000006,0.371202,-0.196944,1.600000,0.000926,-2.047334,-0.003962,2.385212,0.003992,-2.190760,1.008420,-0.200000,0.000372,0.182530,-0.001593,0.138102,0.001617,-0.401246,0.221060,-0.000000,-0.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,
0.580083,-0.000000,-0.031470,-0.064524,0.124928,0.293766,-0.099760,-0.428526,0.235225,1.120000,-1.108136,0.439336,0.987876,-1.771400,-0.494688,1.904140,-0.784394,-0.133333,0.220100,0.085157,-0.366073,-0.372208,0.167206,0.496415,-0.269690,-0.000000,-0.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,
0.596323,0.000000,0.086529,0.147884,-0.269856,-0.551513,0.070991,0.526624,-0.233310,0.640000,-0.723111,-0.231359,-0.461848,1.046030,0.589773,-1.281142,0.457878,-0.066667,-0.122894,-0.505864,0.202084,0.775877,-0.010841,-0.598669,0.246500,-0.000000,-0.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,
0.846419,0.000000,-0.283075,-0.731638,-0.132120,0.737508,0.212862,-0.447311,0.120016,0.160000,-0.667097,0.719915,0.723631,-0.630727,-0.574781,0.630176,-0.154926,-0.200000,-0.052633,0.742920,0.566275,-0.620151,-0.311968,0.430383,-0.114096,-0.000000,-0.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,
0.846419,-0.500000,-0.327482,1.044941,0.620854,-0.621402,-0.253174,0.263830,-0.051397,0.160000,0.345793,-0.200930,-0.670032,0.420759,0.294766,-0.287755,0.062214,0.300000,0.945425,-0.104054,-0.598331,0.263100,0.157179,-0.245606,0.077543,-0.000000,-0.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,
0.846419,-0.000000,1.174218,-0.022658,-1.020499,0.051452,0.313428,-0.040692,-0.020663,0.160000,-0.247309,0.045955,0.494041,-0.103687,-0.230627,0.080852,0.001610,0.800000,0.084243,-0.722761,-0.167164,-0.065283,0.076523,0.213855,-0.098021,-0.000000,-0.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,
0.846419,0.500000,-0.287566,-0.993976,0.534489,0.502075,-0.204102,-0.163126,0.071820,0.160000,0.263845,0.093405,-0.499781,-0.176671,0.204232,0.090385,-0.059308,0.300000,-1.155389,-0.211620,0.992785,0.476343,-0.312179,-0.366884,0.172129,-0.000000,-0.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,
0.733741,0.000000,-0.367745,0.683101,0.083958,-0.590381,0.048011,0.262417,-0.097286,0.160000,-0.473665,-0.541840,0.396010,0.400219,-0.229035,-0.261033,0.142065,-0.200000,0.461133,1.209606,-0.988345,-1.134185,0.414340,0.653023,-0.293920,-0.000000,-0.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,
0.733741,0.000000,0.135582,-0.143124,-0.304057,0.359803,0.103352,-0.237291,0.073739,-0.280000,-0.506643,0.217501,-0.283541,-0.583853,0.227996,0.468602,-0.224716,0.226777,-0.039533,-1.466435,0.091092,1.595687,-0.033761,-0.856718,0.297832,-0.000000,-0.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,
0.733741,-0.000000,-0.069468,0.055780,0.181741,-0.157744,-0.107609,0.141451,-0.037703,-0.720000,-0.885061,-0.358242,0.652897,0.929887,-0.249682,-0.685652,0.305060,-0.200000,-0.339810,1.360597,0.845532,-1.328787,-0.438144,0.672991,-0.149370,-0.000000,-0.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,
