duration,cx0,cx1,cx2,cx3,cx4,cx5,cx6,cx7,cx8,cy0,cy1,cy2,cy3,cy4,cy5,cy6,cy7,cy8,cz0,cz1,cz2,cz3,cz4,cz5,cz6,cz7,cz8
3.000000000,0.750000060,0.000000000,0.000000000,0.000000000,-135.785751343,380.200134277,-353.042968750,108.628601074,0.000000000,0.000000023,0.000000000,0.000000000,0.000000000,-18.705909729,17.823242188,14.088836670,-13.206172943,0.000000000,-0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
0.276877075,0.750000060,-0.000000027,-0.231321380,-0.000000019,0.011898167,-0.000000010,-0.000257497,0.000010772,0.000000005,0.000000023,0.589047849,-0.000000253,-0.060556311,0.000000182,0.001864704,-0.000000148,-0.000025938,-0.000000011,-0.000000000,-0.000000000,-0.000000000,-0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
0.276877075,0.530330062,-0.416519880,-0.163568571,0.042819925,0.008413021,-0.001318574,-0.000181923,0.000025945,0.000000011,0.530330002,0.416519642,-0.163568363,-0.042819947,0.008412893,0.001318573,-0.000181989,-0.000010781,-0.000000004,-0.000000000,-0.000000000,-0.000000000,-0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
0.276877046,-0.000000008,-0.589047790,-0.000000120,0.060556494,0.000000171,-0.001864725,0.000000009,0.000025979,0.000000011,0.750000000,0.000000070,-0.231321529,-0.000000087,0.011898292,-0.000000002,-0.000257528,0.000010778,0.000000005,-0.000000000,-0.000000000,-0.000000000,-0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
0.276877075,-0.530330062,-0.416519880,0.163568914,0.042819954,-0.008413290,-0.001318562,0.000182138,0.000010738,0.000000004,0.530330062,-0.416519970,-0.163568631,0.042820059,0.008412971,-0.001318604,-0.000181904,0.000025942,0.000000011,-0.000000000,-0.000000000,-0.000000000,-0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
0.276877105,-0.750000000,-0.000000041,0.231321171,-0.000000024,-0.011897901,0.000000008,0.000257381,-0.000010738,-0.000000005,-0.000000030,-0.589047968,-0.000000100,0.060556456,0.000000148,-0.001864710,0.000000006,0.000025979,0.000000011,-0.000000000,-0.000000000,-0.000000000,-0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
0.276877016,-0.530330002,0.416519761,0.163568899,-0.042819995,-0.008413313,0.001318585,0.000182044,-0.000025980,-0.000000011,-0.530330241,-0.416519612,0.163568929,0.042819899,-0.008413266,-0.001318559,0.000182135,0.000010739,0.000000004,-0.000000000,-0.000000000,-0.000000000,-0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
0.276877165,0.000000048,0.589048266,-0.000000329,-0.060556632,0.000000174,0.001864730,-0.000000135,-0.000025944,-0.000000011,-0.749999940,0.000000144,0.231321275,0.000000073,-0.011897907,0.000000005,0.000257381,-0.000010738,-0.000000005,-0.000000000,-0.000000000,-0.000000000,-0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
0.276877016,0.530330181,0.416519523,-0.163568586,-0.042819902,0.008412989,0.001318548,-0.000182017,-0.000010772,-0.000000004,-0.530329883,0.416519880,0.163568839,-0.042819947,-0.008413306,0.001318592,0.000182048,-0.000025983,-0.000000011,-0.000000000,-0.000000000,-0.000000000,-0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
3.000000000,0.749999940,-0.000002158,-27.157178879,-0.000079893,271.572113037,-543.144042969,407.358093262,-108.628807068,0.000000000,0.000000229,6.382413864,-0.000018619,-77.030479431,180.473907471,-174.974975586,78.355590820,-13.206398010,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
