duration,cx0,cx1,cx2,cx3,cx4,cx5,cx6,cx7,cx8,cy0,cy1,cy2,cy3,cy4,cy5,cy6,cy7,cy8,cz0,cz1,cz2,cz3,cz4,cz5,cz6,cz7,cz8
3.000000000,0.800000012,0.000000000,0.000000000,0.000000000,-25.483547211,71.354003906,-66.257362366,20.386905670,0.000000000,-0.000000000,0.000000000,0.000000000,0.000000000,-45.601875305,93.557846069,-57.517990112,9.562042236,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-10.364057541,21.263126373,-13.072254181,2.173185349,0.000000000
0.566565871,0.800000012,-0.000000257,-0.181778699,0.000002189,0.133104637,-0.000021637,-0.087056965,0.028564828,0.000006213,-0.000000000,1.361262798,-0.000000055,-0.421104640,-0.000008794,0.186334029,-0.000041235,-0.026437284,-0.000004808,0.000000000,0.309377909,-0.000000009,-0.095705621,-0.000001993,0.042348653,-0.000009377,-0.006008473,-0.000001093
0.438085228,0.692820311,-0.118751787,-0.053319119,-0.096536733,-0.061717708,0.021517109,0.024148045,-0.008158195,-0.000001952,1.100000024,0.652788579,0.026329271,0.238455474,0.001930777,-0.102121085,-0.039542735,0.027408477,0.000007264,0.250000000,0.148361027,0.005983926,0.054194432,0.000438813,-0.023209339,-0.008986985,0.006229199,0.000001651
0.250679731,0.399999976,-0.324172378,-0.100593850,0.012942662,0.013124336,-0.000307643,-0.001158678,0.000165553,-0.000000004,1.905256033,0.499311954,-0.093413115,-0.113575824,-0.015225193,0.014514674,0.005351088,-0.002219270,-0.000000310,0.433012724,0.113479994,-0.021230252,-0.025812689,-0.003460271,0.003298789,0.001216156,-0.000504379,-0.000000070
0.250679791,-0.000000035,-0.441366315,0.000000041,0.044984166,0.000000013,-0.003783475,0.000000014,0.000165546,-0.000000024,2.200000048,0.000000017,-0.346692204,0.000000109,0.059918422,-0.000001331,-0.010188625,0.002219183,0.000000287,0.500000000,0.000000003,-0.078793682,0.000000024,0.013617824,-0.000000302,-0.002315597,0.000504360,0.000000065
0.438085347,-0.400000066,-0.566520154,0.307220608,0.069077626,-0.122418493,-0.005009208,0.032988794,-0.008157720,-0.000001829,1.905255914,-0.872592688,-0.285290152,0.606181681,-0.142019019,-0.236553624,0.152431965,-0.027406868,-0.000007517,0.433012694,-0.198316529,-0.064838670,0.137768567,-0.032277044,-0.053762190,0.034643628,-0.006228833,-0.000001708
0.566565812,-0.692820430,-0.153579190,0.089179665,-0.208814263,0.172658071,0.077802852,-0.112997144,0.028564302,0.000006137,1.099999666,-0.844236732,0.044037323,-0.515795112,0.005387116,0.369358838,-0.185194820,0.026437016,0.000006489,0.249999911,-0.191871956,0.010008504,-0.117226176,0.001224325,0.083945200,-0.042089719,0.006008409,0.000001475
0.566565931,-0.800000012,0.000000207,0.181778863,-0.000002143,-0.133104786,0.000021639,0.087057069,-0.028564863,-0.000006214,-0.000000192,-1.361262918,-0.000000093,0.421104699,0.000008904,-0.186334088,0.000041166,0.026437322,0.000004809,-0.000000044,-0.309377939,-0.000000047,0.095705628,0.000002050,-0.042348664,0.000009343,0.006008488,0.000001093
0.438085049,-0.692820251,0.118751831,0.053319156,0.096536681,0.061717615,-0.021517104,-0.024148006,0.008158186,0.000001951,-1.100000381,-0.652788401,-0.026329296,-0.238455132,-0.001930716,0.102120906,0.039542656,-0.027408425,-0.000007263,-0.250000089,-0.148360983,-0.005983917,-0.054194365,-0.000438809,0.023209304,0.008986972,-0.006229190,-0.000001651
0.250679702,-0.399999946,0.324172348,0.100593828,-0.012942663,-0.013124336,0.000307645,0.001158680,-0.000165554,0.000000004,-1.905256033,-0.499311864,0.093413040,0.113575771,0.015225205,-0.014514664,-0.005351086,0.002219267,0.000000310,-0.433012724,-0.113479972,0.021230234,0.025812680,0.003460275,-0.003298788,-0.001216156,0.000504379,0.000000071
0.250680000,0.000000010,0.441366673,-0.000000042,-0.044984270,-0.000000006,0.003783490,-0.000000016,-0.000165546,0.000000024,-2.200000048,-0.000000126,0.346692771,-0.000000048,-0.059918623,0.000001321,0.010188671,-0.002219192,-0.000000288,-0.500000000,-0.000000023,0.078793824,-0.000000011,-0.013617872,0.000000300,0.002315608,-0.000504362,-0.000000065
0.438085198,0.400000304,0.566519678,-0.307220399,-0.069077305,0.122418247,0.005009108,-0.032988675,0.008157694,0.000001828,-1.905255556,0.872592688,0.285289317,-0.606180906,0.142019168,0.236553058,-0.152431667,0.027406819,0.000007517,-0.433012605,0.198316544,0.064838469,-0.137768418,0.032277096,0.053762071,-0.034643572,0.006228825,0.000001708
0.566565812,0.692820489,0.153579235,-0.089179777,0.208814159,-0.172657922,-0.077802807,0.112997077,-0.028564291,-0.000006134,-1.099999547,0.844236732,-0.044037309,0.515795290,-0.005387188,-0.369359016,0.185194954,-0.026437046,-0.000006489,-0.249999881,0.191871956,-0.010008485,0.117226250,-0.001224372,-0.083945252,0.042089779,-0.006008422,-0.000001475
3.000000000,0.800000072,-0.000001199,-5.096646309,0.000326663,50.965202332,-101.931068420,76.448493958,-20.386280060,0.000000000,0.000000379,7.207968235,-0.000001820,-62.517650604,105.911300659,-50.747344971,-9.416229248,9.561962128,0.000000000,0.000000099,1.638174891,0.000000839,-14.208544731,24.070659637,-11.533363342,-2.140037537,2.173205376,0.000000000
