duration,cx0,cx1,cx2,cx3,cx4,cx5,cx6,cx7,cx8,cy0,cy1,cy2,cy3,cy4,cy5,cy6,cy7,cy8
0.262075305,0.000035494,0.000059832,-0.000023217,0.000001833,0.000000000,4.055186272,-7.390818596,4.878844261,-1.147196770,-0.000043434,-0.000047824,-0.000016011,-0.000001704,-0.000000000,-5.615743160,10.598041534,-7.113015175,1.685154438
0.241135389,0.396046519,0.833048940,0.020165363,-0.582631528,-0.093585677,0.932886124,-0.935347915,0.437514305,-0.085663840,-0.445571303,-0.736380517,0.528421044,0.947597027,-0.073681779,-1.425187349,1.445026040,-0.657194316,0.125831425
0.255419582,0.922417462,0.191484496,-0.225968137,0.214818969,-0.179816440,-0.057926558,0.051263943,0.017535456,-0.010624250,-0.291172802,0.867527127,0.083997332,-0.776912510,0.355211467,0.173840970,-0.118531741,-0.019694837,0.015607473
0.238358855,0.923171401,-0.260865211,-0.348313749,-0.032220405,0.128592238,0.038966190,-0.057939418,0.014791657,-0.000829058,0.289870620,0.252506733,-0.114639796,0.159599930,-0.114032604,-0.087834641,0.084611334,-0.020575458,0.001218301
0.266485751,0.405365437,-0.665967345,0.168187603,0.257548481,-0.134350657,-0.073660873,0.049691986,-0.006701853,-0.000113888,0.450740188,-0.022178410,-0.408900917,-0.188031510,0.126711011,0.091865055,-0.058194134,0.007817292,0.000166611
0.265279919,-0.000000881,-0.211357519,-0.000418935,-0.260003209,0.000184403,0.075659968,0.000449559,-0.007427522,0.000107535,0.000001349,-0.727707148,0.001822709,0.351700604,-0.001578850,-0.081951529,-0.000085551,0.008604387,-0.000158387
0.238277957,-0.402802557,-0.594247043,-0.136299968,0.182894975,0.086434923,-0.044158004,-0.022423660,0.008134469,0.000826308,-0.449354678,-0.023894576,0.325060487,-0.133017734,-0.079770617,0.055612862,0.024767941,-0.010645716,-0.001211489
0.255419135,-0.921641707,-0.283225805,0.398750037,-0.037489437,-0.169214532,0.022472508,0.122881606,-0.067013986,0.010545402,-0.292455196,0.268583685,0.135054633,0.195769265,0.148414910,-0.076649725,-0.178888485,0.104207434,-0.015467854
0.241207913,-0.923932672,0.179294169,0.202358708,0.179437131,0.142414078,-0.286701351,0.269965380,-0.246674672,0.085224167,0.288568318,0.820464730,-0.072869003,-0.651671946,-0.281272352,0.487097055,-0.365710586,0.347448677,-0.125014842
0.263292730,-0.398624599,0.909612656,-0.019389296,-0.753918648,0.128432497,-2.099947691,5.418882370,-4.344062805,1.159003854,0.447051674,-0.799158812,-0.636493087,1.222390413,0.111046188,2.996601105,-8.068001747,6.426666737,-1.700105190
