duration,cx0,cx1,cx2,cx3,cx4,cx5,cx6,cx7,cx8,cy0,cy1,cy2,cy3,cy4,cy5,cy6,cy7,cy8,cz0,cz1,cz2,cz3,cz4,cz5,cz6,cz7,cz8
0.653557479,0.500000000,-0.000000000,-0.000000000,-0.000000000,0.000000000,-3.344671965,6.017834663,-3.940864086,0.922209740,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,5.757207870,-10.776809692,7.193081856,-1.697951794,0.000000000,0.000000000,-0.000000000,0.000000000,0.000000000,2.191443443,-4.044067383,2.685388803,-0.632764757
0.653557479,0.154508486,-0.824721813,-0.115471274,0.623477459,0.168599203,-1.056577444,1.029592276,-0.476807296,0.092891872,0.475528270,0.893140256,-0.567996442,-1.291548133,0.035135332,2.045248747,-2.031753302,0.907161593,-0.171023890,0.200000003,0.428415775,-0.070826709,-0.413134813,-0.008721613,0.741043687,-0.751580238,0.338538319,-0.063734405
0.653557420,-0.404508531,-0.210684910,0.232684895,-0.162365541,0.143771470,0.037551779,-0.031779256,-0.018541014,0.009362643,0.293892592,-0.959290683,0.006085933,0.839735389,-0.435934544,-0.170666531,0.127479672,0.022045670,-0.017240170,0.400000006,0.068101466,0.098913811,0.210525244,-0.189773917,-0.041345131,0.056386478,0.003617806,-0.006425737
0.653557479,-0.404508471,0.284871548,0.379838765,0.028025523,-0.138708994,-0.045629829,0.067836128,-0.018157203,0.000941083,-0.293892682,-0.243707165,0.095448866,-0.254925907,0.187714368,0.142267630,-0.140598506,0.033894178,-0.001729034,0.600000024,0.243921131,-0.079754822,-0.067510255,0.126119256,0.031940326,-0.075718082,0.021646477,-0.000644032
0.653557479,0.154508561,0.633085608,-0.162045881,-0.209187582,0.081057534,0.029996535,-0.036152076,0.008631208,0.000106113,-0.475528240,0.024444433,0.434020907,0.196108133,-0.144661173,-0.081348881,0.054340154,-0.007216261,-0.000158978,0.800000012,0.238123924,0.094605006,-0.036430821,-0.137405962,-0.001938583,0.059973933,-0.016852470,-0.000075029
0.653557658,0.500000000,-0.000001199,-0.361352861,0.000001009,-0.001720712,-0.000272988,0.027219262,-0.009467345,0.000103021,0.000000087,0.769677043,-0.000001085,-0.370694488,-0.000000849,0.084266201,0.000598968,-0.008473515,0.000156014,1.000000000,0.000000759,-0.314902961,0.000000066,0.157421812,0.000179238,-0.060056664,0.017426183,-0.000068428
0.653557062,0.154508173,-0.633082807,-0.162044436,0.209185019,0.081057362,-0.032803107,-0.032882068,0.010607420,0.000946002,0.475528359,0.024446296,-0.434017748,0.196106717,0.144662112,-0.086408533,-0.048184492,0.020021999,0.001737988,0.800000012,-0.238125429,0.094604217,0.036430743,-0.137405023,0.003878860,0.057733703,-0.016466256,-0.000650805
0.653557658,-0.404508442,-0.284875423,0.379837275,-0.028022245,-0.138709873,0.018207917,0.100532100,-0.056323908,0.009354186,0.293892711,-0.243712500,-0.095452100,-0.254923344,-0.187719405,0.091798842,0.200793102,-0.115790464,0.017220402,0.600000024,-0.243918806,-0.079753637,0.067509420,0.126119927,-0.013137843,-0.098152347,0.047749855,-0.006416608
0.653557301,-0.404508412,0.210691094,0.232686818,0.162356749,0.143767089,-0.310003579,0.292993724,-0.266373664,0.092898592,-0.293892741,-0.959280968,-0.006081999,0.839724422,0.435932338,-0.672324300,0.470506966,-0.461158752,0.171046793,0.399999976,-0.068105288,0.098912306,-0.210521057,-0.189771742,0.228298798,-0.166455358,0.171385542,-0.063743189
0.653557658,0.154508427,0.824721396,-0.115456574,-0.623494029,0.168478921,-1.647565842,4.253226757,-3.436579943,0.922160566,-0.475528270,0.893141389,0.568023443,-1.291588545,-0.035365995,-2.933474779,7.966981411,-6.390034676,1.697846174,0.199999988,-0.428415924,-0.070836648,0.413148999,-0.008637276,1.114349961,-2.963431835,2.376549244,-0.632726550
