duration,x^0,x^1,x^2,x^3,x^4,x^5,x^6,x^7,y^0,y^1,y^2,y^3,y^4,y^5,y^6,y^7,z^0,z^1,z^2,z^3,z^4,z^5,z^6,z^7,yaw^0,yaw^1,yaw^2,yaw^3,yaw^4,yaw^5,yaw^6,yaw^7,
0.674927,0.000000,1.190991,0.515352,-0.304757,-1.541171,-0.085314,1.233835,-0.466652,-2.200000,-0.000502,1.142834,0.001598,-0.951172,-0.001224,0.624828,-0.244442,-0.000000,-0.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,-0.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,
0.674927,0.700000,0.214364,-2.108340,-0.656490,1.579980,0.447033,-0.970995,0.295979,-1.833333,0.736641,-0.231481,-0.505108,0.683715,0.190715,-0.530087,0.184186,-0.000000,-0.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,-0.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,
0.674927,-0.000000,-1.741976,0.103343,1.824362,-0.361183,-0.653731,0.427386,-0.096565,-1.466667,0.449034,0.092597,0.287673,-0.312762,-0.193938,0.340048,-0.111385,-0.000000,-0.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,-0.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,
0.674927,-0.700000,0.063467,1.846529,-0.201911,-0.686002,0.153348,-0.028771,0.026519,-1.100000,0.593357,-0.045164,-0.158116,0.157720,0.117555,-0.186223,0.059426,-0.000000,-0.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,-0.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,
0.674927,0.000000,1.588909,0.022624,-1.339755,-0.079815,0.290484,0.096481,-0.063330,-0.733333,0.515077,0.022315,0.089678,-0.078563,-0.068072,0.094540,-0.028350,-0.000000,-0.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,-0.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,
0.674927,0.700000,0.030965,-1.901108,-0.098701,0.878204,0.075380,-0.202762,0.028677,-0.366667,0.561189,-0.009245,-0.057100,0.032615,0.043531,-0.039399,0.008334,-0.000000,-0.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,-0.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,
0.674927,-0.000000,-1.663343,-0.015754,1.576969,0.055623,-0.471541,-0.067227,0.091357,-0.000000,0.528360,-0.000000,0.047519,0.000001,-0.036271,0.000002,0.008343,-0.000000,-0.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,-0.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,
0.674927,-0.700000,0.053574,1.938996,-0.170726,-1.011906,0.130231,0.364497,-0.151272,0.366667,0.561189,0.009245,-0.057100,-0.032612,0.043555,0.039409,-0.028352,-0.000000,-0.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,-0.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,
0.674927,0.000000,1.534506,-0.082386,-1.166730,0.290313,0.159211,-0.350215,0.174333,0.733333,0.515077,-0.022314,0.089679,0.078565,-0.068104,-0.094522,0.059419,-0.000000,-0.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,-0.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,
0.674927,0.700000,0.172141,-1.739145,-0.545066,0.310530,0.408725,0.473304,-0.357307,1.100000,0.593358,0.045163,-0.158119,-0.157714,0.117552,0.186244,-0.111406,-0.000000,-0.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,-0.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,
0.674927,0.000000,-1.953076,-0.315108,2.470461,1.078966,-1.092813,-1.214799,0.723767,1.466667,0.449034,-0.092597,0.287678,0.312759,-0.193985,-0.340059,0.184162,-0.000000,-0.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,-0.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,
