duration,cx0,cx1,cx2,cx3,cx4,cx5,cx6,cx7,cx8,cy0,cy1,cy2,cy3,cy4,cy5,cy6,cy7,cy8
0.287560970,0.000003165,0.000002731,0.000001715,0.000000080,0.000000000,4.055716515,-7.391823769,4.879521847,-1.147357821,-0.000003955,-0.000002606,-0.000000300,-0.000000107,-0.000000000,-5.616271019,10.599046707,-7.113693714,1.685315847
0.264584720,0.396055996,0.833089888,0.020107336,-0.582710624,-0.093569279,0.933020771,-0.935489476,0.437578082,-0.085675843,-0.445602566,-0.736457586,0.528488874,0.947677791,-0.073699757,-1.425322652,1.445168376,-0.657258272,0.125843436
0.280258000,0.922409356,0.191410735,-0.225919664,0.214889586,-0.179868251,-0.057943758,0.051280886,0.017535849,-0.010625741,-0.291166633,0.867604733,0.083939023,-0.776990056,0.355264008,0.173858747,-0.118549079,-0.019695176,0.015608970
0.261538178,0.923173010,-0.260850161,-0.348307043,-0.032256093,0.128611699,0.038975917,-0.057950675,0.014794521,-0.000829177,0.289870322,0.252501130,-0.114643909,0.159648895,-0.114052057,-0.087844573,0.084622674,-0.020578343,0.001218420
0.292400301,0.405364335,-0.665970862,0.168194711,0.257560700,-0.134364545,-0.073667899,0.049703464,-0.006704839,-0.000113910,0.450741202,-0.022175154,-0.408905178,-0.188039348,0.126724049,0.091871805,-0.058205746,0.007820369,0.000166633
0.291077197,-0.000000419,-0.211365789,-0.000426967,-0.259994298,0.000201215,0.075658016,0.000439790,-0.007424155,0.000107514,0.000000328,-0.727693796,0.001831909,0.351687074,-0.001596651,-0.081948750,-0.000075288,0.008600806,-0.000158365
0.261449456,-0.402803808,-0.594240010,-0.136284113,0.182878241,0.086419970,-0.044152461,-0.022417175,0.008132257,0.000826188,-0.449354410,-0.023901630,0.325036943,-0.133000299,-0.079753630,0.055606924,0.024760954,-0.010643365,-0.001211366
0.280257493,-0.921641111,-0.283231974,0.398719043,-0.037462462,-0.169182315,0.022464730,0.122857794,-0.067002103,0.010543902,-0.292458862,0.268588960,0.135092795,0.195742577,0.148379669,-0.076642394,-0.178863540,0.104195118,-0.015466298
0.264664322,-0.923934937,0.179331511,0.202386826,0.179385349,0.142372116,-0.286655545,0.269934207,-0.246642083,0.085212074,0.288570136,0.820428789,-0.072892986,-0.651622653,-0.281229764,0.487050563,-0.365678042,0.347414792,-0.125002325
0.288896799,-0.398610711,0.909573317,-0.019434694,-0.753817737,0.128451481,-2.099653959,5.418097019,-4.343439579,1.158839345,0.447040707,-0.799099982,-0.636450827,1.222287536,0.111030154,2.996295929,-8.067189217,6.426021576,-1.699934840
