duration,x^0,x^1,x^2,x^3,x^4,x^5,x^6,x^7,y^0,y^1,y^2,y^3,y^4,y^5,y^6,y^7,z^0,z^1,z^2,z^3,z^4,z^5,z^6,z^7,yaw^0,yaw^1,yaw^2,yaw^3,yaw^4,yaw^5,yaw^6,yaw^7,
0.552605,0.800000,-0.000000,-0.579863,0.000012,1.339302,-0.000036,-2.874071,1.705917,0.000000,2.433024,-0.000000,-2.330333,-0.000079,3.364632,-0.000661,-1.564316,-0.000000,-0.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,-0.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,
0.428422,0.692820,-0.285424,-0.300091,-1.171822,-1.749962,1.410472,3.725177,-2.925484,1.100000,1.554892,0.120679,2.836309,0.053897,-6.669409,-6.053130,9.737859,-0.000000,-0.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,-0.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,
0.248432,0.400000,-1.304680,-1.628496,0.827251,3.476126,-0.292285,-5.039594,2.893205,1.905256,2.010906,-1.526354,-7.350298,-4.094817,15.285796,23.215473,-38.507305,-0.000000,-0.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,-0.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,
0.248432,-0.000000,-1.776878,0.000000,2.941327,0.000115,-4.053720,0.004437,2.897411,2.200000,-0.000000,-5.615897,0.000008,15.720777,0.007464,-43.710621,38.461967,-0.000000,-0.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,-0.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,
0.428422,-0.400000,-1.304680,1.628496,0.827243,-3.475969,-0.289597,5.047467,-2.924875,1.905256,-2.010906,-1.526354,7.350269,-4.096825,-15.306046,23.150627,-9.737946,-0.000000,-0.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,-0.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,
0.552605,-0.692820,-0.285424,0.300090,-1.171802,1.749992,1.410557,-3.724908,1.705916,1.100000,-1.554891,0.120679,-2.836275,0.053965,6.670000,-6.052790,1.564768,-0.000000,-0.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,-0.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,
0.552605,-0.800000,0.000000,0.579863,-0.000012,-1.339302,0.000016,2.874087,-1.705934,-0.000000,-2.433024,-0.000000,2.330333,0.000109,-3.364759,0.000829,1.564231,-0.000000,-0.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,-0.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,
0.428422,-0.692820,0.285424,0.300091,1.171823,1.749956,-1.410446,-3.725232,2.925513,-1.100000,-1.554892,-0.120679,-2.836309,-0.053926,6.669618,6.052679,-9.737791,-0.000000,-0.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,-0.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,
0.248432,-0.400000,1.304680,1.628496,-0.827252,-3.475840,0.289309,5.050310,-2.905390,-1.905256,-2.010905,1.526353,7.350296,4.094594,-15.283475,-23.222843,38.515884,-0.000000,-0.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,-0.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,
0.248432,0.000000,1.776878,-0.000001,-2.941326,0.000569,4.046766,0.019554,-2.925457,-2.200000,-0.000001,5.615896,-0.000003,-15.721225,-0.003527,43.697586,-38.447189,-0.000000,-0.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,-0.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,
0.428422,0.400000,1.304679,-1.628496,-0.827240,3.475933,0.289786,-5.047763,2.925135,-1.905256,2.010906,1.526350,-7.350267,4.096817,15.306044,-23.151220,9.738331,-0.000000,-0.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,-0.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,
0.552605,0.692820,0.285424,-0.300091,1.171801,-1.749995,-1.410585,3.724958,-1.705916,-1.100000,1.554891,-0.120679,2.836275,-0.053950,-6.670102,6.052807,-1.564768,-0.000000,-0.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,-0.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,
