duration,cx0,cx1,cx2,cx3,cx4,cx5,cx6,cx7,cx8,cy0,cy1,cy2,cy3,cy4,cy5,cy6,cy7,cy8
0.917192638,-0.000000000,0.283906341,-0.000197734,0.141689435,0.000373121,-0.031705271,-0.000196179,0.002187680,0.000000601,0.000000000,-0.582165241,0.000643080,0.142670929,-0.000481041,-0.006147566,0.000174521,-0.000298696,-0.000000004
0.843908548,0.396057993,0.520488203,0.129588202,-0.078822531,-0.060550723,0.008634928,0.009177888,-0.002164385,-0.000000565,-0.445603997,-0.171664834,0.305310994,0.056322861,-0.027991319,-0.007501137,-0.001161593,0.001123846,0.000000176
0.893899322,0.922408998,0.406832725,-0.327208549,-0.150818035,0.056017686,0.024296077,-0.008453950,0.000099014,0.000000063,-0.291164994,0.486564398,0.266473413,-0.136126101,-0.054853000,0.012190025,0.009472433,-0.002686455,-0.000000703
0.834191442,0.923174024,-0.377497792,-0.283315510,0.122395732,0.041074898,-0.017233061,-0.005122363,0.001887628,0.000000464,0.289869010,0.457918942,-0.229449794,-0.112359710,0.041036833,0.008897493,-0.006173715,0.001002755,0.000000183
0.932627976,0.405364007,-0.577251911,0.151001692,0.109013602,-0.087218896,-0.014499118,0.015817106,-0.002225753,-0.000000737,0.450742006,-0.178261563,-0.378573239,0.073217914,0.043788478,-0.012362212,0.001659036,-0.000210410,-0.000000011
0.928407848,0.000000000,-0.288948983,0.000231002,-0.144474521,-0.000403439,0.032874182,0.000210473,-0.002292057,-0.000000647,0.000000000,-0.591242671,0.000649939,0.148530737,-0.000493176,-0.006673783,0.000180815,-0.000305859,-0.000000008
0.833908379,-0.402803987,-0.515520751,-0.122523241,0.077252977,0.056535896,-0.008204997,-0.008320168,0.001942757,0.000000501,-0.449353993,-0.162350610,0.300797939,0.052705772,-0.027243968,-0.007024105,-0.001028386,0.001038192,0.000000156
0.893897772,-0.921640992,-0.407344222,0.324503899,0.151460737,-0.054476261,-0.024487780,0.008026188,0.000023470,-0.000000047,-0.292459011,0.487050325,0.266109705,-0.136391506,-0.054717440,0.012197468,0.009466720,-0.002685582,-0.000000702
0.844162345,-0.923934996,0.381543547,0.292547613,-0.126312509,-0.044303723,0.018149011,0.005805784,-0.002105202,-0.000000524,0.288569987,0.462933809,-0.235271260,-0.116212286,0.043128241,0.009435791,-0.006629643,0.001084153,0.000000204
0.921453297,-0.398611009,0.569057703,-0.152344570,-0.103570327,0.084909901,0.013552042,-0.015123369,0.002128925,0.000000688,0.447039008,-0.184190586,-0.366330177,0.072862573,0.040918157,-0.011722228,0.001630490,-0.000207249,-0.000000010
