duration,cx0,cx1,cx2,cx3,cx4,cx5,cx6,cx7,cx8,cy0,cy1,cy2,cy3,cy4,cy5,cy6,cy7,cy8
0.451106578,-0.000000000,0.283906341,-0.000197731,0.141689435,0.000373121,-0.031705268,-0.000196183,0.002187682,0.000000600,-0.000000000,-0.582165241,0.000643063,0.142670944,-0.000481030,-0.006147567,0.000174515,-0.000298693,-0.000000004
0.415062964,0.396057993,0.520488203,0.129588202,-0.078822523,-0.060550716,0.008634923,0.009177892,-0.002164388,-0.000000564,-0.445603997,-0.171664819,0.305310994,0.056322854,-0.027991327,-0.007501136,-0.001161588,0.001123844,0.000000176
0.439650148,0.922408998,0.406832755,-0.327208579,-0.150818050,0.056017697,0.024296086,-0.008453962,0.000099020,0.000000061,-0.291164994,0.486564368,0.266473442,-0.136126116,-0.054852996,0.012190030,0.009472427,-0.002686452,-0.000000704
0.410283774,0.923174024,-0.377497822,-0.283315510,0.122395739,0.041074887,-0.017233066,-0.005122352,0.001887623,0.000000464,0.289869010,0.457918942,-0.229449779,-0.112359695,0.041036829,0.008897483,-0.006173703,0.001002750,0.000000184
0.458698213,0.405364007,-0.577251911,0.151001677,0.109013587,-0.087218881,-0.014499116,0.015817102,-0.002225753,-0.000000736,0.450742006,-0.178261548,-0.378573239,0.073217899,0.043788485,-0.012362208,0.001659034,-0.000210410,-0.000000011
0.456622601,0.000000000,-0.288948983,0.000231001,-0.144474521,-0.000403449,0.032874182,0.000210477,-0.002292057,-0.000000648,0.000000000,-0.591242671,0.000649934,0.148530751,-0.000493173,-0.006673786,0.000180816,-0.000305860,-0.000000008
0.410144538,-0.402803987,-0.515520751,-0.122523248,0.077252977,0.056535903,-0.008204999,-0.008320169,0.001942757,0.000000502,-0.449353993,-0.162350610,0.300797939,0.052705768,-0.027243970,-0.007024103,-0.001028386,0.001038193,0.000000155
0.439649373,-0.921640992,-0.407344222,0.324503928,0.151460737,-0.054476276,-0.024487784,0.008026197,0.000023467,-0.000000047,-0.292459011,0.487050354,0.266109705,-0.136391521,-0.054717440,0.012197471,0.009466718,-0.002685581,-0.000000702
0.415187806,-0.923934996,0.381543547,0.292547613,-0.126312509,-0.044303715,0.018149016,0.005805775,-0.002105198,-0.000000525,0.288569987,0.462933809,-0.235271260,-0.116212279,0.043128248,0.009435787,-0.006629643,0.001084153,0.000000204
0.453202128,-0.398611009,0.569057703,-0.152344584,-0.103570320,0.084909901,0.013552032,-0.015123360,0.002128921,0.000000689,0.447039008,-0.184190571,-0.366330177,0.072862580,0.040918149,-0.011722229,0.001630498,-0.000207253,-0.000000009
