duration,cx0,cx1,cx2,cx3,cx4,cx5,cx6,cx7,cx8,cy0,cy1,cy2,cy3,cy4,cy5,cy6,cy7,cy8,cz0,cz1,cz2,cz3,cz4,cz5,cz6,cz7,cz8
0.293892652,0.000000000,0.339119941,0.338002980,-0.007663728,-0.247492090,-0.002922742,0.076338053,-0.019849943,-0.000004192,-0.699999988,-0.012207795,0.002349542,0.017680826,-0.003751314,-0.006106972,0.002035711,0.000000003,-0.000000020,-0.500000000,-0.214084476,0.641218245,0.120283656,-0.233244509,-0.013517417,0.059260882,-0.014421828,-0.000003065
0.293892652,0.475528270,0.306597859,-0.471063465,-0.195081085,0.187923625,0.038024411,-0.062689543,0.014649617,0.000002895,-0.699999988,0.012207800,0.002349618,-0.017680921,-0.003751784,0.006107837,0.002033971,-0.001266320,-0.000000206,-0.154508486,0.683225930,0.053397093,-0.267586470,0.083103143,0.039021220,-0.041750595,0.009604915,0.000001808
0.293892622,0.293892592,-0.552522480,-0.181140929,0.195965335,-0.049358208,-0.030311296,0.039912086,-0.010328015,-0.000001783,-0.699999988,-0.017265709,-0.008214383,0.024736999,0.012961357,-0.008294974,-0.006831777,0.002907980,0.000000501,0.404508531,0.331524611,-0.285036325,-0.043700337,-0.011751101,-0.009678900,0.025516743,-0.006873446,-0.000001289
0.293892652,-0.293892682,-0.508735538,0.189235955,0.132080927,0.036161292,-0.007831031,-0.032410514,0.009860898,0.000002446,-0.699999988,0.030256286,0.019419996,-0.041195527,-0.029175829,0.011814070,0.013528670,-0.004646421,-0.000001237,0.404508471,-0.360071987,-0.345060319,0.082198337,0.081944719,-0.000993658,-0.022619365,0.005584014,0.000001241
0.293892652,-0.475528240,0.246051952,0.445125818,-0.104526095,-0.143848926,0.004909573,0.036679089,-0.008865851,0.000002780,-0.699999988,-0.063486084,-0.055760290,0.068121225,0.070113212,-0.004652003,-0.019028688,0.004694131,-0.000001497,-0.154508561,-0.577405214,0.161274970,0.143163309,-0.066786692,-0.019379124,0.016494455,-0.002852791,-0.000000349
0.699999988,0.000000087,1.023976803,-1.806131840,-2.802353859,3.886999130,2.982123375,-4.622012138,1.336902499,0.000495771,-0.699999988,0.488808572,1.905400038,1.157880187,-2.394064665,-1.556263566,2.518554926,-0.720047891,-0.000267639,-0.500000000,-0.262984902,1.042438865,-1.185738683,-0.519368231,1.506988049,-0.635833919,0.054478217,0.000020571
0.293892652,0.000000000,0.459092498,0.297667265,-0.226017952,-0.115159601,0.043696448,0.026019398,-0.009771651,0.000001855,0.699999988,0.203426659,-0.334590673,0.086841196,0.074028887,-0.020601038,-0.013854592,0.004750569,-0.000001025,-0.500000000,0.121189922,0.184380397,0.073850013,-0.019070437,-0.015172807,-0.001388154,0.001702160,0.000000425
0.293892652,0.475528270,0.221946701,-0.449241489,-0.071207844,0.151735649,-0.005305255,-0.042318642,0.012752392,0.000002798,0.699999988,-0.062002487,0.056010243,0.066067055,-0.070597008,-0.004016677,0.019366503,-0.004826390,-0.000001247,-0.154508486,0.562944531,0.154714689,-0.122323476,-0.056151431,0.012269623,0.010532781,-0.002969011,-0.000000711
0.293892622,0.293892592,-0.474366128,-0.172404647,0.082799807,-0.063040592,0.008746092,0.046994399,-0.016511420,-0.000002795,0.699999988,0.028152080,-0.020428954,-0.038151156,0.030806193,0.010759888,-0.014443072,0.003304385,0.000000629,0.404508531,0.384553760,-0.330845475,-0.117532544,0.059223186,0.013078300,-0.010264411,0.001786751,0.000000366
0.293892652,-0.293892682,-0.612843871,0.143310115,0.279930264,0.107510611,-0.056200273,-0.068619587,0.025272369,0.000004777,0.699999988,-0.013657760,0.010317238,0.019499758,-0.016342964,-0.006472041,0.008699488,-0.002043351,-0.000000381,0.404508471,-0.376526892,-0.313755214,0.107411779,0.033210419,-0.010967250,0.002250750,-0.000640592,-0.000000028
0.293892652,-0.475528240,0.427835554,0.567721546,-0.339621335,-0.317917287,0.063088760,0.108354047,-0.033925965,-0.000007016,0.699999988,0.005634345,-0.006390369,-0.008141359,0.010245205,0.002793417,-0.005610923,0.001469427,0.000000264,-0.154508561,-0.594776452,0.118378162,0.153173640,-0.010287286,-0.010917959,-0.002232434,0.001170611,0.000000256
0.293892652,0.000000088,0.000775736,-0.815089524,-0.001123558,0.434937388,0.000365777,-0.129245490,0.033844218,0.000007157,0.699999988,0.000000036,0.005292463,-0.000000089,-0.008503118,0.000000995,0.004679422,-0.001469427,-0.000000255,-0.500000000,0.000563605,0.398099273,-0.000818035,-0.057374269,0.000285030,0.005966106,-0.001230003,-0.000000278
0.293892652,-0.475528240,-0.429701805,0.567068398,0.342322260,-0.316867560,-0.063981600,0.107796863,-0.024995988,-0.000005035,0.699999988,-0.005634387,-0.006390387,0.008141590,0.010245391,-0.002795805,-0.005610109,0.002043352,0.000000351,-0.154508561,0.593420506,0.117903613,-0.151208371,-0.009527102,0.010236611,-0.002649707,0.000841397,0.000000053
0.293892622,-0.293892682,0.615792513,0.144910052,-0.284168154,0.104965314,0.057608098,-0.067271218,0.015945790,0.000002900,0.699999988,0.013657756,0.010317267,-0.019500090,-0.016343366,0.006475708,0.008697684,-0.003304380,-0.000000575,0.404508471,0.378669232,-0.312592715,-0.110492907,0.031362947,0.012012847,0.003238748,-0.002197694,-0.000000387
0.293892652,0.293892592,0.469026357,-0.175847024,-0.075385153,-0.057756741,-0.010994777,0.044399258,-0.011803523,-0.000002704,0.699999988,-0.028152073,-0.020428948,0.038151726,0.030806901,-0.010766272,-0.014439029,0.004826438,0.000001271,0.404508531,-0.388433427,-0.333346546,0.122921370,0.063062035,-0.014731045,-0.012148804,0.003658479,0.000000916
0.293892652,0.475528270,-0.211074755,-0.440451503,0.058350597,0.139945701,0.007387157,-0.038291100,0.008607547,-0.000001926,0.699999988,0.062002476,0.056010250,-0.066067457,-0.070595585,0.004019769,0.019379150,-0.004750077,0.000001489,-0.154508486,-0.555045605,0.161100984,0.112981044,-0.064714380,-0.010746873,0.013480498,-0.002547167,-0.000000004
0.699999988,0.000000000,-1.166417599,1.443707705,3.071866274,-3.101092815,-3.194029570,4.001194000,-1.054834008,-0.000393795,0.699999988,-0.484526068,-1.898158193,-1.173383355,2.382953405,1.578898668,-2.526099682,0.720047772,0.000267655,-0.500000000,-0.341647595,0.868014574,-0.984858572,-0.173547521,1.275597215,-0.794069350,0.150456071,0.000055164
