duration,x^0,x^1,x^2,x^3,x^4,x^5,x^6,x^7,y^0,y^1,y^2,y^3,y^4,y^5,y^6,y^7,z^0,z^1,z^2,z^3,z^4,z^5,z^6,z^7,yaw^0,yaw^1,yaw^2,yaw^3,yaw^4,yaw^5,yaw^6,yaw^7,
0.270192,0.000000,-0.000000,-0.000000,-0.000000,1.678200,-9.171346,9.370586,5.867582,-1.600000,0.000001,0.000002,0.000001,214.536041,-235.793518,-1822.667847,3284.858887,0.049997,-0.000016,-0.000013,-0.000010,127.857430,-292.759705,-651.831116,1622.284790,-0.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
0.349275,0.000000,-0.015043,-0.147408,-0.090463,2.071346,4.867915,-22.017017,17.242989,-1.160000,3.842144,1.085805,-46.579922,-27.614262,548.018616,-1041.704956,636.966980,0.226777,1.073094,-4.793965,-30.077589,22.056841,364.471191,-820.657104,523.552551,-0.000000,-0.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,
0.349275,-0.000000,0.096608,0.315381,-1.039007,-4.135409,2.274151,17.815557,-16.664280,-0.720000,-0.768007,2.557162,27.445017,-44.032093,-83.628807,218.207458,-125.021645,-0.200000,-1.344640,9.082205,18.721117,-72.612076,-61.996124,282.158295,-187.039566,-0.000000,-0.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,
0.349275,-0.000000,-0.255090,-0.673268,2.459717,7.571160,-3.146924,-23.161160,19.169075,-0.280000,2.551548,-1.484474,-15.263736,21.033876,45.273365,-117.447945,71.189262,0.226777,1.285220,-8.295794,-15.330455,55.471695,45.320835,-193.008942,124.366692,-0.000000,-0.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,
0.402912,0.000000,0.752298,3.027033,-0.554564,-11.721132,-2.582392,23.685633,-13.492376,0.160000,0.123939,-1.239022,6.347790,-8.825493,-19.338747,53.665031,-32.285797,-0.200000,-1.732661,6.043726,17.758076,-33.200871,-41.067783,109.310326,-58.693226,-0.000000,-0.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,
0.402912,0.500000,0.619513,-4.394557,-5.097406,9.864889,8.679781,-14.370123,3.794660,0.160000,-0.188249,-0.796899,1.152168,8.962543,0.269299,-37.631298,30.046606,0.300000,2.894666,-1.567335,-13.558040,15.872542,23.059732,-56.349033,30.669729,-0.000000,-0.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,
0.402912,0.000000,-2.481370,-0.104225,9.594259,1.046986,-13.125035,-3.661314,9.623511,0.160000,0.613446,1.325723,-5.479588,-13.364856,11.802601,46.839615,-44.943169,0.800000,-0.451470,-2.848547,4.032794,-4.674007,-8.619402,30.164557,-19.606226,-0.000000,-0.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,
0.402912,-0.500000,0.706594,4.626252,-5.938258,-12.274981,10.820930,23.523621,-22.828131,0.160000,-1.290173,-2.101176,11.960114,21.390236,-27.413477,-82.397827,91.967094,0.300000,-1.806903,-0.612031,3.882934,6.549106,-2.617969,-24.879635,20.333612,-0.000000,-0.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,
0.283862,0.000001,0.571876,-3.221270,1.561681,14.583011,-10.378284,-39.926292,46.046776,0.160000,2.330191,3.194199,-21.030298,-26.222702,101.729233,119.959969,-254.549622,-0.200000,-0.016680,3.447090,-3.603347,-12.523387,5.029115,38.350155,-35.619316,-0.000000,-0.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,
0.276131,-0.000001,-0.155008,0.678940,1.956739,-11.161971,-2.725285,62.009174,-68.461426,0.640000,0.357601,-2.293221,28.197702,36.358059,12.698104,-1019.538086,1491.808350,-0.066665,0.380414,-2.169444,-4.321481,14.824145,-4.094374,32.912800,-77.692665,-0.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
0.276131,0.000000,0.033121,-0.280885,-0.269624,9.302856,-31.859394,33.778980,0.307835,1.120000,3.781121,1.754894,-47.720596,-240.949387,2062.800049,-4455.812500,3033.704346,-0.133336,-0.600860,0.421326,6.979592,13.079653,-213.225235,534.380005,-412.160370,-0.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
