duration,cx0,cx1,cx2,cx3,cx4,cx5,cx6,cx7,cx8,cy0,cy1,cy2,cy3,cy4,cy5,cy6,cy7,cy8
0.278174758,0.000006352,0.000000961,0.000007365,0.000000276,0.000000000,4.055639744,-7.391676903,4.879422188,-1.147334099,-0.000016737,-0.000016497,-0.000008084,-0.000000479,-0.000000000,-5.616127968,10.598772049,-7.113506794,1.685271263
0.255948484,0.396055222,0.833083749,0.020120189,-0.582700312,-0.093573198,0.933000863,-0.935468256,0.437568635,-0.085674085,-0.445597112,-0.736440420,0.528469443,0.947659492,-0.073691502,-1.425285339,1.445127845,-0.657240272,0.125840113
0.271110147,0.922410607,0.191427633,-0.225926310,0.214877218,-0.179859027,-0.057940502,0.051278081,0.017535795,-0.010625519,-0.291168123,0.867571771,0.083954051,-0.776966631,0.355244398,0.173853129,-0.118542843,-0.019695397,0.015608546
0.253001392,0.923173070,-0.260850936,-0.348309487,-0.032248229,0.128609583,0.038973864,-0.057949193,0.014794199,-0.000829162,0.289871067,0.252503693,-0.114639916,0.159637079,-0.114045829,-0.087841347,0.084618926,-0.020577405,0.001218389
0.282856137,0.405364066,-0.665971279,0.168197721,0.257556647,-0.134365037,-0.073666342,0.049702775,-0.006704750,-0.000113898,0.450741291,-0.022170572,-0.408907950,-0.188035771,0.126719028,0.091869719,-0.058201782,0.007819335,0.000166619
0.281576216,0.000000227,-0.211364254,-0.000429353,-0.259993583,0.000202057,0.075657874,0.000440028,-0.007424285,0.000107522,0.000001332,-0.727700233,0.001827085,0.351691753,-0.001589914,-0.081949435,-0.000078837,0.008601991,-0.000158375
0.252915531,-0.402804345,-0.594241977,-0.136282012,0.182880223,0.086419731,-0.044153098,-0.022417372,0.008132369,0.000826205,-0.449355036,-0.023906490,0.325047374,-0.133006468,-0.079759516,0.055608395,0.024763193,-0.010644078,-0.001211400
0.271109670,-0.921640754,-0.283227623,0.398718745,-0.037468214,-0.169184089,0.022466134,0.122860223,-0.067003600,0.010544135,-0.292458415,0.268588513,0.135088190,0.195747033,0.148389906,-0.076643892,-0.178870723,0.104198627,-0.015466747
0.256025463,-0.923934877,0.179325193,0.202384606,0.179394066,0.142376468,-0.286662728,0.269939810,-0.246647343,0.085213937,0.288569748,0.820439100,-0.072888002,-0.651636958,-0.281240791,0.487063646,-0.365687579,0.347424597,-0.125005916
0.279466987,-0.398611367,0.909582019,-0.019430270,-0.753834188,0.128450856,-2.099699497,5.418217182,-4.343535900,1.158864856,0.447043359,-0.799115300,-0.636464417,1.222317934,0.111033916,2.996383667,-8.067421913,6.426207066,-1.699983835
