duration,x^0,x^1,x^2,x^3,x^4,x^5,x^6,x^7,y^0,y^1,y^2,y^3,y^4,y^5,y^6,y^7,z^0,z^1,z^2,z^3,z^4,z^5,z^6,z^7,yaw^0,yaw^1,yaw^2,yaw^3,yaw^4,yaw^5,yaw^6,yaw^7,
0.293893,0.000000,1.153890,3.913299,-0.301908,-33.174179,-1.340297,118.510239,-104.906914,-0.700000,-0.041538,0.027202,0.696524,-0.502749,-2.786063,3.161381,-0.002302,-0.500000,-0.728444,7.423837,4.738495,-31.264231,-6.172619,92.002510,-76.224190,-0.000000,-0.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,
0.293893,0.475528,1.043231,-5.453835,-7.685091,25.189436,17.348991,-97.319855,77.423210,-0.700000,0.041538,0.027203,-0.696528,-0.502481,2.782172,3.167475,-6.700019,-0.154508,2.324747,0.618216,-10.541392,11.139213,17.799915,-64.809265,50.755329,-0.000000,-0.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,
0.293893,0.293893,-1.880015,-2.097197,7.719927,-6.616020,-13.826925,61.953213,-54.571690,-0.700000,-0.058748,-0.095104,0.974498,1.737068,-3.780362,-10.612748,15.371848,0.404509,1.128047,-3.300068,-1.721547,-1.575049,-4.416359,39.610462,-36.321533,-0.000000,-0.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,
0.293893,-0.293893,-1.731025,2.190918,5.203241,4.847021,-3.568606,-50.317089,52.118332,-0.700000,0.102950,0.224839,-1.622871,-3.910829,5.387463,21.003063,-24.558107,0.404508,-1.225182,-3.995007,3.238149,10.984040,-0.451210,-35.113716,29.511822,-0.000000,-0.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,
0.293893,-0.475528,0.837217,5.153536,-4.117736,-19.282303,2.243724,56.899574,-46.758968,-0.700000,-0.216018,-0.645576,2.683591,9.398144,-2.122218,-29.522293,24.762003,-0.154509,-1.964681,1.867194,5.639824,-8.952502,-8.837309,25.595753,-15.066535,-0.000000,-0.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,
0.700000,0.000000,1.462824,-3.685983,-8.170128,16.187105,17.754890,-39.311287,16.257460,-0.700000,0.698298,3.888572,3.375744,-9.970015,-9.266009,21.421074,-8.756306,-0.500000,-0.375693,2.127426,-3.456964,-2.163215,8.966917,-5.405511,0.662497,-0.000000,-0.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,
0.293893,0.000000,1.562109,3.446304,-8.903829,-15.436762,19.934259,40.359097,-51.557220,0.700000,0.692180,-3.873793,3.421052,9.923393,-9.399508,-21.487019,25.059574,-0.500000,0.412361,2.134702,2.909272,-2.556475,-6.918098,-2.162865,9.002104,-0.000000,-0.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,
0.293893,0.475528,0.755197,-5.201186,-2.805186,20.338692,-2.414679,-65.701950,67.400543,0.700000,-0.210970,0.648470,2.602668,-9.462790,-1.834895,30.068420,-25.513830,-0.154508,1.915477,1.791241,-4.818852,-7.526902,5.597057,16.346241,-15.686706,-0.000000,-0.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,
0.293893,0.293893,-1.614080,-1.996051,3.261845,-8.449743,3.983458,72.958763,-87.249931,0.700000,0.095790,-0.236520,-1.502940,4.129153,4.909810,-22.423273,17.465357,0.404509,1.308484,-3.830433,-4.630118,7.938253,5.967154,-15.937796,9.447239,-0.000000,-0.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,
0.293893,-0.293893,-2.085264,1.659202,11.027668,14.410128,-25.621359,-106.543533,133.560837,0.700000,-0.046472,0.119450,0.768180,-2.190549,-2.953135,13.506042,-10.799564,0.404508,-1.281172,-3.632566,4.231416,4.451897,-5.004290,3.499485,-3.389254,-0.000000,-0.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,
