duration,cx0,cx1,cx2,cx3,cx4,cx5,cx6,cx7,cx8,cy0,cy1,cy2,cy3,cy4,cy5,cy6,cy7,cy8
0.940096080,-0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,4.055730820,-7.391851902,4.879541397,-1.147362590,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-5.616290569,10.599084854,-7.113719940,1.685322165
0.864982009,0.396057993,0.833088756,0.020106500,-0.582710862,-0.093567498,0.933024406,-0.935494304,0.437580198,-0.085676201,-0.445603997,-0.736456037,0.528489053,0.947678030,-0.073702283,-1.425327539,1.445174932,-0.657261133,0.125843927
0.916221142,0.922408998,0.191411734,-0.225912660,0.214890957,-0.179873288,-0.057944018,0.051282581,0.017535506,-0.010625782,-0.291164994,0.867602825,0.083929509,-0.776991308,0.355270982,0.173859134,-0.118551478,-0.019694664,0.015609019
0.855022252,0.923174024,-0.260845929,-0.348311484,-0.032257654,0.128614947,0.038976289,-0.057951801,0.014794797,-0.000829177,0.289869010,0.252495587,-0.114637017,0.159652174,-0.114056550,-0.087845117,0.084624246,-0.020578731,0.001218421
0.955916882,0.405364007,-0.665973067,0.168196574,0.257563323,-0.134367839,-0.073668927,0.049705040,-0.006705217,-0.000113909,0.450742006,-0.022172226,-0.408907890,-0.188043311,0.126728579,0.091873236,-0.058207914,0.007820886,0.000166632
0.951591372,0.000000000,-0.211362690,-0.000429190,-0.259996295,0.000203245,0.075658537,0.000438784,-0.007423899,0.000107516,-0.000000000,-0.727697909,0.001834870,0.351689756,-0.001599427,-0.081949487,-0.000073907,0.008600455,-0.000158367
0.854732096,-0.402803987,-0.594238877,-0.136284843,0.182878569,0.086419024,-0.044152461,-0.022416739,0.008132128,0.000826187,-0.449353993,-0.023902562,0.325037926,-0.133000776,-0.079752378,0.055606950,0.024760373,-0.010643196,-0.001211362
0.916219532,-0.921640992,-0.283232838,0.398717314,-0.037460953,-0.169181153,0.022464592,0.122856848,-0.067001671,0.010543855,-0.292459011,0.268590271,0.135095209,0.195741594,0.148378164,-0.076642245,-0.178862303,0.104194567,-0.015466237
0.865242183,-0.923934996,0.179331809,0.202388227,0.179383695,0.142370388,-0.286654055,0.269933313,-0.246641070,0.085211679,0.288569987,0.820428073,-0.072894357,-0.651620507,-0.281227559,0.487048537,-0.365676731,0.347413361,-0.125001788
0.944463134,-0.398611009,0.909570694,-0.019438818,-0.753814638,0.128452495,-2.099644423,5.418070793,-4.343419075,1.158833981,0.447039008,-0.799098730,-0.636447966,1.222283244,0.111028984,2.996282816,-8.067153931,6.425993919,-1.699927449
