duration,cx0,cx1,cx2,cx3,cx4,cx5,cx6,cx7,cx8,cy0,cy1,cy2,cy3,cy4,cy5,cy6,cy7,cy8
0.509194434,-0.000000000,0.283906341,-0.000197769,0.141689450,0.000373144,-0.031705264,-0.000196199,0.002187691,0.000000598,0.000000000,-0.582165241,0.000643084,0.142670944,-0.000481047,-0.006147563,0.000174518,-0.000298692,-0.000000005
0.468509555,0.396057993,0.520488203,0.129588217,-0.078822516,-0.060550723,0.008634913,0.009177906,-0.002164395,-0.000000563,-0.445603997,-0.171664804,0.305310965,0.056322858,-0.027991308,-0.007501142,-0.001161588,0.001123842,0.000000176
0.496262759,0.922408998,0.406832755,-0.327208579,-0.150818050,0.056017693,0.024296083,-0.008453957,0.000099016,0.000000062,-0.291164994,0.486564368,0.266473413,-0.136126101,-0.054853003,0.012190023,0.009472435,-0.002686456,-0.000000703
0.463114947,0.923174024,-0.377497792,-0.283315510,0.122395732,0.041074898,-0.017233063,-0.005122361,0.001887628,0.000000463,0.289869010,0.457918942,-0.229449794,-0.112359703,0.041036837,0.008897489,-0.006173711,0.001002753,0.000000183
0.517763615,0.405364007,-0.577251911,0.151001707,0.109013617,-0.087218903,-0.014499125,0.015817111,-0.002225756,-0.000000736,0.450742006,-0.178261563,-0.378573239,0.073217921,0.043788478,-0.012362213,0.001659035,-0.000210409,-0.000000012
0.515420735,0.000000000,-0.288948953,0.000231001,-0.144474551,-0.000403442,0.032874193,0.000210467,-0.002292052,-0.000000649,0.000000000,-0.591242671,0.000649936,0.148530737,-0.000493176,-0.006673784,0.000180819,-0.000305863,-0.000000007
0.462957799,-0.402803987,-0.515520751,-0.122523263,0.077252991,0.056535907,-0.008205011,-0.008320156,0.001942750,0.000000503,-0.449353993,-0.162350610,0.300797939,0.052705768,-0.027243970,-0.007024101,-0.001028389,0.001038194,0.000000155
0.496261895,-0.921640992,-0.407344192,0.324503928,0.151460707,-0.054476280,-0.024487771,0.008026193,0.000023469,-0.000000047,-0.292459011,0.487050354,0.266109675,-0.136391506,-0.054717436,0.012197473,0.009466713,-0.002685578,-0.000000703
0.468650490,-0.923934996,0.381543517,0.292547613,-0.126312509,-0.044303708,0.018149011,0.005805780,-0.002105203,-0.000000523,0.288569987,0.462933838,-0.235271275,-0.116212301,0.043128252,0.009435792,-0.006629642,0.001084151,0.000000204
0.511559784,-0.398611009,0.569057703,-0.152344540,-0.103570305,0.084909864,0.013552045,-0.015123366,0.002128928,0.000000686,0.447039008,-0.184190601,-0.366330147,0.072862580,0.040918153,-0.011722224,0.001630484,-0.000207246,-0.000000010
