duration,cx0,cx1,cx2,cx3,cx4,cx5,cx6,cx7,cx8,cy0,cy1,cy2,cy3,cy4,cy5,cy6,cy7,cy8
0.838920355,0.000000000,0.000000000,0.000000000,-0.000000000,-0.000000000,3.856860876,-6.948297024,4.555416107,-1.067921996,-0.000000000,-0.000000000,-0.000000000,-0.000000000,-0.000000000,-5.833558559,11.076865196,-7.461185455,1.772274733
0.648523331,0.396057993,0.725934982,0.063390195,-0.351745814,-0.091113552,0.427519202,-0.405637681,0.199116185,-0.041112520,-0.445603997,-0.584964454,0.451898992,0.604079366,-0.034667339,-0.732662082,0.723803401,-0.341279656,0.068230756
1.513488770,0.922408998,0.470732331,-1.729835510,1.436326861,1.575319409,-2.526376009,0.636182368,0.218204901,-0.079789348,-0.291164994,1.934210300,1.798126698,-6.469727993,-0.283633411,7.869825363,-5.121434689,0.720842183,0.132825628
0.690615535,0.923174024,-0.138875425,-0.279376209,-0.155203298,0.023328442,0.034809347,-0.001089097,-0.000964960,-0.000438804,0.289869010,-0.129698619,0.295807928,0.126649693,-0.139979377,-0.017312009,0.033680033,-0.009014448,0.000739777
1.666380882,0.405364007,-2.202191353,-1.780435801,2.894941807,3.950568676,-1.280606747,-3.621464252,1.634237647,-0.000414158,0.450742006,0.821073651,-0.003659064,-2.906040668,0.506402373,2.883697033,-2.311335564,0.557362616,0.001757709
0.885926604,0.000000000,1.078482509,-0.625455260,-1.406974077,0.031548340,0.479488134,0.176181987,-0.136060938,-0.000014707,0.000000000,-0.751050293,0.067100681,0.200752318,-0.009140689,0.034535564,0.036849983,-0.028388387,-0.000013142
0.298443735,-0.402803987,-0.594635546,-0.008757173,0.086962976,0.003973689,-0.005746039,-0.001107576,0.000465885,0.000006764,-0.449353993,0.048441872,0.103960857,0.009641970,-0.003583088,-0.001467677,-0.000262403,0.000169681,-0.000006233
0.516710579,-0.921640992,-0.636143982,0.635104239,0.207233623,-0.220958322,-0.036672749,0.063876636,-0.015255176,0.000521668,-0.292459011,0.455660611,0.288259208,-0.098739132,-0.084058940,0.004510095,0.019529577,-0.003658195,-0.000474210
0.555648744,-0.923934996,0.504574418,0.250619978,-0.336392045,0.075438283,0.059737064,-0.021738837,-0.013502511,0.006587636,0.288569987,0.548489153,-0.305712759,-0.191349328,0.093879722,0.044320423,-0.049687538,0.024451002,-0.005921680
1.385728359,-0.398611009,1.059473395,-0.831779122,0.376519352,1.415290356,-7.550126553,11.782296181,-7.694723129,1.841660023,0.447039008,-0.534204245,-1.685032606,2.447505713,0.442378014,1.119045615,-6.509777546,5.928690434,-1.655644298
