duration,cx0,cx1,cx2,cx3,cx4,cx5,cx6,cx7,cx8,cy0,cy1,cy2,cy3,cy4,cy5,cy6,cy7,cy8
0.713631690,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,4.055730820,-7.391851902,4.879541397,-1.147362590,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-5.616290569,10.599084854,-7.113719940,1.685322165
0.656612217,0.396057993,0.833088756,0.020106517,-0.582710922,-0.093567476,0.933024406,-0.935494304,0.437580198,-0.085676201,-0.445603997,-0.736456037,0.528489053,0.947678089,-0.073702335,-1.425327420,1.445174932,-0.657261133,0.125843927
0.695508122,0.922408998,0.191411719,-0.225912660,0.214890972,-0.179873273,-0.057944063,0.051282622,0.017535491,-0.010625781,-0.291164994,0.867602825,0.083929494,-0.776991367,0.355270982,0.173859239,-0.118551590,-0.019694619,0.015609011
0.649051726,0.923174024,-0.260845929,-0.348311484,-0.032257650,0.128614947,0.038976278,-0.057951797,0.014794798,-0.000829178,0.289869010,0.252495557,-0.114636995,0.159652174,-0.114056572,-0.087845102,0.084624238,-0.020578731,0.001218422
0.725641310,0.405364007,-0.665973008,0.168196559,0.257563293,-0.134367809,-0.073668942,0.049705073,-0.006705239,-0.000113904,0.450742006,-0.022172239,-0.408907890,-0.188043296,0.126728565,0.091873258,-0.058207948,0.007820907,0.000166627
0.722357810,0.000000000,-0.211362720,-0.000429175,-0.259996265,0.000203255,0.075658523,0.000438794,-0.007423906,0.000107518,0.000000000,-0.727697909,0.001834863,0.351689786,-0.001599442,-0.081949487,-0.000073917,0.008600463,-0.000158369
0.648831487,-0.402803987,-0.594238877,-0.136284843,0.182878569,0.086419031,-0.044152454,-0.022416756,0.008132138,0.000826185,-0.449353993,-0.023902558,0.325037956,-0.133000806,-0.079752393,0.055606954,0.024760395,-0.010643208,-0.001211361
0.695506871,-0.921640992,-0.283232808,0.398717284,-0.037460968,-0.169181153,0.022464599,0.122856848,-0.067001678,0.010543855,-0.292459011,0.268590212,0.135095194,0.195741639,0.148378193,-0.076642275,-0.178862333,0.104194574,-0.015466236
0.656809688,-0.923934996,0.179331794,0.202388257,0.179383710,0.142370328,-0.286654025,0.269933283,-0.246641040,0.085211672,0.288569987,0.820428073,-0.072894387,-0.651620507,-0.281227529,0.487048477,-0.365676701,0.347413301,-0.125001758
0.716946721,-0.398611009,0.909570694,-0.019438829,-0.753814578,0.128452465,-2.099644423,5.418070793,-4.343419075,1.158833981,0.447039008,-0.799098730,-0.636447966,1.222283244,0.111029044,2.996282816,-8.067153931,6.425993919,-1.699927449
