duration,cx0,cx1,cx2,cx3,cx4,cx5,cx6,cx7,cx8,cy0,cy1,cy2,cy3,cy4,cy5,cy6,cy7,cy8
0.917192638,-0.000000000,-0.000000000,-0.000000000,-0.000000000,-0.000000000,4.055730820,-7.391851902,4.879541397,-1.147362590,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-5.616290569,10.599084854,-7.113719940,1.685322165
0.843908548,0.396057993,0.833088756,0.020106515,-0.582710862,-0.093567513,0.933024466,-0.935494304,0.437580198,-0.085676201,-0.445603997,-0.736456037,0.528489053,0.947678089,-0.073702276,-1.425327539,1.445174932,-0.657261133,0.125843927
0.893899322,0.922408998,0.191411734,-0.225912645,0.214890912,-0.179873273,-0.057943981,0.051282555,0.017535508,-0.010625781,-0.291164994,0.867602766,0.083929501,-0.776991189,0.355270952,0.173859060,-0.118551411,-0.019694682,0.015609019
0.834191442,0.923174024,-0.260845929,-0.348311484,-0.032257654,0.128614947,0.038976308,-0.057951823,0.014794808,-0.000829179,0.289869010,0.252495587,-0.114637047,0.159652174,-0.114056528,-0.087845139,0.084624268,-0.020578740,0.001218423
0.932627976,0.405364007,-0.665973067,0.168196589,0.257563323,-0.134367853,-0.073668920,0.049705043,-0.006705218,-0.000113909,0.450742006,-0.022172231,-0.408907890,-0.188043296,0.126728565,0.091873229,-0.058207911,0.007820885,0.000166632
0.928407848,0.000000000,-0.211362705,-0.000429199,-0.259996265,0.000203264,0.075658523,0.000438786,-0.007423904,0.000107518,-0.000000000,-0.727697849,0.001834868,0.351689756,-0.001599431,-0.081949480,-0.000073916,0.008600462,-0.000158369
0.833908379,-0.402803987,-0.594238877,-0.136284828,0.182878554,0.086419016,-0.044152446,-0.022416746,0.008132134,0.000826185,-0.449353993,-0.023902567,0.325037926,-0.133000761,-0.079752378,0.055606939,0.024760386,-0.010643203,-0.001211361
0.893897772,-0.921640992,-0.283232838,0.398717284,-0.037460934,-0.169181138,0.022464588,0.122856840,-0.067001671,0.010543856,-0.292459011,0.268590271,0.135095209,0.195741579,0.148378178,-0.076642245,-0.178862333,0.104194582,-0.015466238
0.844162345,-0.923934996,0.179331839,0.202388257,0.179383650,0.142370313,-0.286653966,0.269933254,-0.246641010,0.085211664,0.288569987,0.820428014,-0.072894394,-0.651620388,-0.281227499,0.487048417,-0.365676671,0.347413301,-0.125001758
0.921453297,-0.398611009,0.909570694,-0.019438822,-0.753814578,0.128452495,-2.099644423,5.418070793,-4.343419075,1.158833981,0.447039008,-0.799098730,-0.636448026,1.222283244,0.111029051,2.996283054,-8.067153931,6.425993919,-1.699927568
