duration,cx0,cx1,cx2,cx3,cx4,cx5,cx6,cx7,cx8,cy0,cy1,cy2,cy3,cy4,cy5,cy6,cy7,cy8
0.940096080,-0.000000000,0.283906341,-0.000197743,0.141689420,0.000373133,-0.031705268,-0.000196181,0.002187680,0.000000601,0.000000000,-0.582165241,0.000643071,0.142670944,-0.000481031,-0.006147569,0.000174518,-0.000298695,-0.000000004
0.864982009,0.396057993,0.520488203,0.129588202,-0.078822516,-0.060550719,0.008634925,0.009177890,-0.002164387,-0.000000564,-0.445603997,-0.171664834,0.305310994,0.056322854,-0.027991327,-0.007501133,-0.001161594,0.001123847,0.000000175
0.916221142,0.922408998,0.406832755,-0.327208579,-0.150818050,0.056017689,0.024296090,-0.008453964,0.000099021,0.000000061,-0.291164994,0.486564368,0.266473413,-0.136126101,-0.054852992,0.012190023,0.009472433,-0.002686456,-0.000000703
0.855022252,0.923174024,-0.377497792,-0.283315510,0.122395732,0.041074894,-0.017233063,-0.005122357,0.001887625,0.000000464,0.289869010,0.457918942,-0.229449779,-0.112359695,0.041036826,0.008897485,-0.006173705,0.001002751,0.000000183
0.955916882,0.405364007,-0.577251911,0.151001692,0.109013610,-0.087218888,-0.014499120,0.015817102,-0.002225751,-0.000000737,0.450742006,-0.178261563,-0.378573239,0.073217906,0.043788482,-0.012362209,0.001659034,-0.000210411,-0.000000011
0.951591372,0.000000000,-0.288948953,0.000231010,-0.144474536,-0.000403454,0.032874189,0.000210472,-0.002292053,-0.000000649,0.000000000,-0.591242671,0.000649942,0.148530751,-0.000493177,-0.006673787,0.000180820,-0.000305862,-0.000000007
0.854732096,-0.402803987,-0.515520751,-0.122523263,0.077252991,0.056535907,-0.008205007,-0.008320162,0.001942753,0.000000503,-0.449353993,-0.162350595,0.300797909,0.052705765,-0.027243968,-0.007024100,-0.001028391,0.001038195,0.000000155
0.916219532,-0.921640992,-0.407344222,0.324503928,0.151460722,-0.054476280,-0.024487780,0.008026198,0.000023466,-0.000000047,-0.292459011,0.487050354,0.266109675,-0.136391506,-0.054717433,0.012197469,0.009466717,-0.002685580,-0.000000702
0.865242183,-0.923934996,0.381543517,0.292547613,-0.126312524,-0.044303715,0.018149016,0.005805776,-0.002105199,-0.000000525,0.288569987,0.462933838,-0.235271275,-0.116212294,0.043128252,0.009435790,-0.006629643,0.001084153,0.000000204
0.944463134,-0.398611009,0.569057703,-0.152344555,-0.103570297,0.084909879,0.013552031,-0.015123358,0.002128922,0.000000688,0.447039008,-0.184190586,-0.366330147,0.072862573,0.040918145,-0.011722227,0.001630494,-0.000207251,-0.000000009
