duration,cx0,cx1,cx2,cx3,cx4,cx5,cx6,cx7,cx8,cy0,cy1,cy2,cy3,cy4,cy5,cy6,cy7,cy8
0.509194434,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,4.055730820,-7.391851902,4.879541397,-1.147362590,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-5.616291046,10.599084854,-7.113720417,1.685322285
0.468509555,0.396057993,0.833088696,0.020106507,-0.582710743,-0.093567498,0.933024287,-0.935494184,0.437580138,-0.085676193,-0.445603997,-0.736455977,0.528488994,0.947677910,-0.073702261,-1.425327420,1.445174813,-0.657261074,0.125843912
0.496262759,0.922408998,0.191411763,-0.225912675,0.214890882,-0.179873243,-0.057943977,0.051282544,0.017535511,-0.010625781,-0.291164994,0.867602766,0.083929531,-0.776991189,0.355270922,0.173859060,-0.118551403,-0.019694688,0.015609020
0.463114947,0.923174024,-0.260845959,-0.348311484,-0.032257635,0.128614932,0.038976297,-0.057951808,0.014794803,-0.000829179,0.289869010,0.252495587,-0.114637055,0.159652159,-0.114056513,-0.087845132,0.084624253,-0.020578736,0.001218423
0.517763615,0.405364007,-0.665973067,0.168196589,0.257563323,-0.134367853,-0.073668934,0.049705055,-0.006705223,-0.000113908,0.450742006,-0.022172226,-0.408907890,-0.188043296,0.126728565,0.091873243,-0.058207922,0.007820889,0.000166631
0.515420735,0.000000000,-0.211362675,-0.000429195,-0.259996295,0.000203253,0.075658537,0.000438781,-0.007423898,0.000107516,0.000000000,-0.727697849,0.001834860,0.351689756,-0.001599425,-0.081949487,-0.000073909,0.008600456,-0.000158367
0.462957799,-0.402803987,-0.594238877,-0.136284843,0.182878584,0.086419031,-0.044152468,-0.022416729,0.008132122,0.000826189,-0.449353993,-0.023902565,0.325037926,-0.133000776,-0.079752386,0.055606958,0.024760367,-0.010643191,-0.001211364
0.496261895,-0.921640992,-0.283232808,0.398717314,-0.037460964,-0.169181168,0.022464609,0.122856833,-0.067001663,0.010543853,-0.292459011,0.268590242,0.135095209,0.195741594,0.148378178,-0.076642260,-0.178862303,0.104194559,-0.015466235
0.468650490,-0.923934996,0.179331794,0.202388227,0.179383710,0.142370373,-0.286654055,0.269933283,-0.246641055,0.085211679,0.288569987,0.820428073,-0.072894365,-0.651620507,-0.281227559,0.487048507,-0.365676701,0.347413331,-0.125001773
0.511559784,-0.398611009,0.909570694,-0.019438822,-0.753814578,0.128452465,-2.099644423,5.418070793,-4.343419075,1.158833981,0.447039008,-0.799098730,-0.636447966,1.222283125,0.111029021,2.996282816,-8.067153931,6.425993919,-1.699927449
