duration,cx0,cx1,cx2,cx3,cx4,cx5,cx6,cx7,cx8,cy0,cy1,cy2,cy3,cy4,cy5,cy6,cy7,cy8
0.594570160,-0.000000000,-0.000000000,-0.000000000,-0.000000000,-0.000000000,4.006056786,-7.302836418,4.833546162,-1.140708327,-0.000000000,-0.000000000,0.000000000,-0.000000000,-0.000000000,-6.581527710,12.822752953,-8.806029320,2.119200468
0.443316072,0.396057993,0.687764227,0.045951478,-0.290863335,-0.058018573,0.383991599,-0.400677651,0.198802352,-0.040599100,-0.445603997,-0.491896123,0.520910323,0.457600921,-0.133932292,-0.703656614,0.825348258,-0.395355165,0.075419664
0.343413770,0.922408998,0.199641198,-0.184178665,-0.005597615,-0.011551819,0.004304283,-0.006526005,0.006303660,-0.001630012,-0.291164994,0.508692384,0.145860717,-0.103038065,0.061199639,-0.022272022,-0.009759339,-0.002677849,0.003028548
0.386342585,0.923174024,-0.245549843,-0.301719606,-0.014145589,0.029805109,0.019470831,-0.004169814,-0.001244774,-0.000256343,0.289869010,0.643127143,-0.172888055,-0.285158306,-0.125387177,0.043417249,0.091529652,-0.034232721,0.000465211
0.223365992,0.405364007,-0.410856932,-0.022222668,0.030624256,0.000346474,-0.002910590,-0.000735161,0.000394026,-0.000003421,0.450742006,-0.306026697,-0.227108598,0.059129681,0.033414990,-0.006590884,-0.005068649,0.001501802,0.000006335
0.262082696,0.000000000,-0.443844527,0.054757837,0.002908233,-0.022142077,0.001712478,0.005064526,-0.001260690,0.000000236,-0.000000000,-0.589010715,0.055821519,0.126684085,-0.042763673,-0.011386298,0.014583636,-0.003278246,-0.000004300
0.391410947,-0.402803987,-0.573558509,-0.006122865,-0.037826724,0.090942726,0.041736867,-0.041501869,0.007446872,0.000046471,-0.449353993,-0.389468282,0.480033249,0.061490726,0.019997803,0.052933961,-0.094599172,0.026707182,-0.000200505
0.272632658,-0.921640992,-0.225218982,0.183673665,0.059651963,-0.013889493,-0.008228363,0.001836213,-0.000240490,0.000121482,-0.292459011,0.499754041,0.218363687,-0.100582935,-0.050279263,0.007183100,0.007664488,-0.000502217,-0.000571907
0.351354599,-0.923934996,0.302456290,0.370213449,-0.092209175,-0.075586706,0.006113840,0.024990158,-0.013695657,0.003041795,0.288569987,0.653945446,-0.373400569,-0.270088643,0.118594140,0.084932566,-0.095371388,0.054185227,-0.014327781
0.707136691,-0.398611009,1.152986526,-0.511918724,-1.162677884,1.040413857,-0.328812629,0.997906566,-1.168146133,0.378859520,0.447039008,-0.627199292,-1.282549620,1.959073067,0.102125108,2.569553852,-8.019804001,6.636462688,-1.784700274
