source;share/crazyflie_interfaces/environment/ament_prefix_path.sh
source;share/crazyflie_interfaces/environment/library_path.sh
source;share/crazyflie_interfaces/environment/path.sh
source;share/crazyflie_interfaces/environment/pythonpath.sh
